date,EITB
2000-01-31,0.276253054824277
2000-02-29,0.283409505859697
2000-03-31,0.297722407930538
2000-04-30,0.294144182412828
2000-05-31,0.308457084483669
2000-06-30,0.272674829306567
2000-07-31,0.301300633448249
2000-08-31,0.308457084483669
2000-09-30,0.312035310001379
2000-10-31,0.329926437589931
2000-11-30,0.312035310001379
2000-12-31,0.308457084483669
2001-01-31,0.32276998655451
2001-02-28,0.265518378271146
2001-03-31,0.279831280341987
2001-04-30,0.269096603788856
2001-05-31,0.244049025164884
2001-06-30,0.229736123094043
2001-07-31,0.236892574129464
2001-08-31,0.240470799647174
2001-09-30,0.229736123094043
2001-10-31,0.208266769987782
2001-11-30,0.190375642399231
2001-12-31,0.18321919136381
2002-01-31,0.1796409658461
2002-02-28,0.17606274032839
2002-03-31,0.17606274032839
2002-04-30,0.18321919136381
2002-05-31,0.1796409658461
2002-06-30,0.17606274032839
2002-07-31,0.18321919136381
2002-08-31,0.1796409658461
2002-09-30,0.1796409658461
2002-10-31,0.1796409658461
2002-11-30,0.172484514810679
2002-12-31,0.168906289292969
2003-01-31,0.165328063775259
2003-02-28,0.161749838257549
2003-03-31,0.165328063775259
2003-04-30,0.165328063775259
2003-05-31,0.161749838257549
2003-06-30,0.165328063775259
2003-07-31,0.154593387222128
2003-08-31,0.154593387222128
2003-09-30,0.158171612739838
2003-10-31,0.154593387222128
2003-11-30,0.154593387222128
2003-12-31,0.158171612739838
2004-01-31,0.154593387222128
2004-02-29,0.151015161704418
2004-03-31,0.161749838257549
2004-04-30,0.158171612739838
2004-05-31,0.151015161704418
2004-06-30,0.158171612739838
2004-07-31,0.165328063775259
2004-08-31,0.168906289292969
2004-09-30,0.168906289292969
2004-10-31,0.168906289292969
2004-11-30,0.18321919136381
2004-12-31,0.18679741688152
2005-01-31,0.18679741688152
2005-02-28,0.18679741688152
2005-03-31,0.204688544470072
2005-04-30,0.204688544470072
2005-05-31,0.215423221023202
2005-06-30,0.211844995505492
2005-07-31,0.215423221023202
2005-08-31,0.236892574129464
2005-09-30,0.233314348611754
2005-10-31,0.226157897576333
2005-11-30,0.240470799647174
2005-12-31,0.244049025164884
2006-01-31,0.254783701718015
2006-02-28,0.251205476200305
2006-03-31,0.261940152753436
2006-04-30,0.258361927235726
2006-05-31,0.283409505859697
2006-06-30,0.272674829306567
2006-07-31,0.272674829306567
2006-08-31,0.279831280341987
2006-09-30,0.276253054824277
2006-10-31,0.276253054824277
2006-11-30,0.279831280341987
2006-12-31,0.272674829306567
2007-01-31,0.286987731377408
2007-02-28,0.265518378271146
2007-03-31,0.283409505859697
2007-04-30,0.286987731377408
2007-05-31,0.276253054824277
2007-06-30,0.272674829306567
2007-07-31,0.272674829306567
2007-08-31,0.279831280341987
2007-09-30,0.244049025164884
2007-10-31,0.244049025164884
2007-11-30,0.251205476200305
2007-12-31,0.226157897576333
2008-01-31,0.204688544470072
2008-02-29,0.17606274032839
2008-03-31,0.190375642399231
2008-04-30,0.193953867916941
2008-05-31,0.193953867916941
2008-06-30,0.190375642399231
2008-07-31,0.18321919136381
2008-08-31,0.17606274032839
2008-09-30,0.18321919136381
2008-10-31,0.158171612739838
2008-11-30,0.140280485151287
2008-12-31,0.129545808598156
2009-01-31,0.129545808598156
2009-02-28,0.133124034115867
2009-03-31,0.136702259633577
2009-04-30,0.133124034115867
2009-05-31,0.129545808598156
2009-06-30,0.133124034115867
2009-07-31,0.133124034115867
2009-08-31,0.133124034115867
2009-09-30,0.133124034115867
2009-10-31,0.129545808598156
2009-11-30,0.129545808598156
2009-12-31,0.133124034115867
2010-01-31,0.129545808598156
2010-02-28,0.129545808598156
2010-03-31,0.133124034115867
2010-04-30,0.133124034115867
2010-05-31,0.133124034115867
2010-06-30,0.133124034115867
2010-07-31,0.133124034115867
2010-08-31,0.133124034115867
2010-09-30,0.133124034115867
