date,EITB1
1953-02-28,-0.115458314351363
1953-03-31,0.0715583307694575
1953-04-30,0.1253187093862
1953-05-31,0.116236682221929
1953-06-30,0.180114255272295
1953-07-31,0.12778249713546
1953-08-31,0.174575711357659
1953-09-30,0.145460915563849
1953-10-31,0.0929862615357075
1953-11-30,-0.100298829341312
1953-12-31,0.0574473865612734
1954-01-31,0.129288599143295
1954-02-28,0.0593176924091675
1954-03-31,-0.0778787531829153
1954-04-30,-0.0812187614989462
1954-05-31,0.0311006435979551
1954-06-30,-0.0195522306192735
1954-07-31,-0.142881225879615
1954-08-31,-0.113404093836964
1954-09-30,-0.114678814508607
1954-10-31,-0.144242563880769
1954-11-30,0.0136683330788462
1954-12-31,0.00588399696714941
1955-01-31,0.0180917278624559
1955-02-28,0.0569799175216113
1955-03-31,-0.0246189170660867
1955-04-30,-0.0354035979207688
1955-05-31,-0.0391252101340587
1955-06-30,-0.0899926640182308
1955-07-31,0.0234550562165141
1955-08-31,0.0449319953435023
1955-09-30,0.186625069240291
1955-10-31,0.0700567072339212
1955-11-30,0.0919990621877076
1955-12-31,0.0116751898769048
1956-01-31,0.00658591930168087
1956-02-29,0.0755788903564328
1956-03-31,0.100862645307497
1956-04-30,0.196003925018028
1956-05-31,0.334869980113967
1956-06-30,0.369816401002722
1956-07-31,0.385902389415211
1956-08-31,0.211543034562663
1956-09-30,0.225317676732248
1956-10-31,0.372127710419036
1956-11-30,0.201388545773596
1956-12-31,0.307339267619501
1957-01-31,0.283666082545921
1957-02-28,0.328720304408638
1957-03-31,0.262800823169501
1957-04-30,0.270349887173173
1957-05-31,0.285508660600906
1957-06-30,0.302921106786811
1957-07-31,0.316817300554165
1957-08-31,0.25049904484621
1957-09-30,0.180302618606328
1957-10-31,0.166049318067819
1957-11-30,0.265708456233735
1957-12-31,0.286955589047289
1958-01-31,0.458373192656945
1958-02-28,0.301002328171874
1958-03-31,0.358403497507105
1958-04-30,0.218731808108583
1958-05-31,0.0969464537634144
1958-06-30,-0.045019982695666
1958-07-31,-0.0126945104161909
1958-08-31,0.00192217477406039
1958-09-30,0.0376977040983203
1958-10-31,0.0444865318450812
1958-11-30,0.0324372336426759
1958-12-31,0.102043450768221
1959-01-31,0.0821194886976982
1959-02-28,0.000197561474896552
1959-03-31,0.000331134907653102
1959-04-30,0.046621254580159
1959-05-31,0.14403703732337
1959-06-30,0.192917847096491
1959-07-31,0.16705881602405
1959-08-31,0.108599708200276
1959-09-30,0.235312555168918
1959-10-31,0.227679690247314
1959-11-30,0.0840249263124644
1959-12-31,0.138204248708328
1960-01-31,0.0408594663854971
1960-02-29,0.0774612003373933
1960-03-31,0.159488522463636
1960-04-30,0.169343087060046
1960-05-31,0.166181562933663
1960-06-30,0.112859920378522
1960-07-31,-0.0413491231571339
1960-08-31,0.103935437843363
1960-09-30,0.1071945838448
1960-10-31,0.27977787946667
1960-11-30,0.12321938403927
1960-12-31,0.107317874820061
1961-01-31,0.097418781941937
1961-02-28,0.00443464039911473
1961-03-31,0.0254638876157257
1961-04-30,-0.0199886627099951
1961-05-31,0.0491675576049473
1961-06-30,0.0804852898329132
1961-07-31,0.146354064097045
1961-08-31,0.0792058537309093
1961-09-30,0.093422739835557
1961-10-31,0.0602745847602479
1961-11-30,0.0229318631364609
1961-12-31,0.0867588687615662
1962-01-31,0.148142952676674
1962-02-28,0.164111180122349
1962-03-31,0.156063639691993
1962-04-30,0.127842643278168
1962-05-31,0.0951260391696515
1962-06-30,-0.00156624353287305
1962-07-31,0.102203759962337
1962-08-31,0.159966830981032
1962-09-30,0.20184944541989
1962-10-31,0.0620144140651868
1962-11-30,0.0115589293348249
1962-12-31,0.0517246746713899
1963-01-31,0.129765735861729
