date,EITB
2000-02-29,0.410500480971429
2000-03-31,0.498490894412263
2000-04-30,0.0439598135564663
2000-05-31,0.205352341377544
2000-06-30,0.490609285141539
2000-07-31,0.29339404104959
2000-08-31,0.0921284075542051
2000-09-30,0.425153871189233
2000-10-31,0.211311467008641
2000-11-30,0.186360975471893
2000-12-31,0.256194013762055
2001-01-31,0.498718163354535
2001-02-28,0.237106821834326
2001-03-31,0.100852431827193
2001-04-30,0.196516773138119
2001-05-31,0.430364498101706
2001-06-30,0.208081632932252
2001-07-31,-0.0955746122667935
2001-08-31,0.0247630506178323
2001-09-30,0.275128453096395
2001-10-31,-0.183503475306124
2001-11-30,-0.0708634701948557
2001-12-31,-0.0329563862312207
2002-01-31,0.144735541373673
2002-02-28,0.179646391714409
2002-03-31,0.280968341932282
2002-04-30,0.389444588288666
2002-05-31,0.143697613283651
2002-06-30,0.0854129533289019
2002-07-31,0.210973236917088
2002-08-31,0.256843177457502
2002-09-30,0.183590409069807
2002-10-31,0.211525406394742
2002-11-30,0.175197631110843
2002-12-31,0.198341422508302
2003-01-31,0.414202359842996
2003-02-28,0.478706765920893
2003-03-31,0.147202963491866
2003-04-30,-0.282868841154688
2003-05-31,-0.145673401664952
2003-06-30,0.103910796479214
2003-07-31,0.307076616219545
2003-08-31,0.400128673764827
2003-09-30,0.289757673622573
2003-10-31,-0.035209721917681
2003-11-30,0.0685568079240029
2003-12-31,0.260064505783874
2004-01-31,0.384433672840799
2004-02-29,0.23480808140047
2004-03-31,0.216495313805712
2004-04-30,0.19667040063469
2004-05-31,0.385137383905869
2004-06-30,0.343528367304022
2004-07-31,0.135520558789499
2004-08-31,0.0967554615136352
2004-09-30,0.310362502618416
2004-10-31,0.484080128592765
2004-11-30,0.42168492573399
2004-12-31,0.0560198552999068
2005-01-31,0.0136898890096724
2005-02-28,0.355718575836698
2005-03-31,0.354034979647859
2005-04-30,0.276943015719292
2005-05-31,0.0128316753942145
2005-06-30,0.110656200719512
2005-07-31,0.559942575832058
2005-08-31,0.678637365456768
2005-09-30,1.13968593500212
2005-10-31,0.211217816469683
2005-11-30,-0.343878339816795
2005-12-31,0.0152560704494151
2006-01-31,0.470269057428319
2006-02-28,0.119093468968728
2006-03-31,0.184434276103015
2006-04-30,0.43366782183622
