date,EITB1
1953-02-28,-0.0941728184582441
1953-03-31,0.0583767528105735
1953-04-30,0.103063279213117
1953-05-31,0.11422165981129
1953-06-30,0.16510759354061
1953-07-31,0.125531486547802
1953-08-31,0.16222683259497
1953-09-30,0.13679045622326
1953-10-31,0.0849334195358236
1953-11-30,-0.0587284372202841
1953-12-31,0.0595699495414385
1954-01-31,0.100029805202009
1954-02-28,0.0371213364701515
1954-03-31,-0.0529251257773053
1954-04-30,-0.0551836757908414
1954-05-31,-0.00130184219004419
1954-06-30,-0.0334166444359357
1954-07-31,-0.122235776187764
1954-08-31,-0.110495713720611
1954-09-30,-0.0968690659470162
1954-10-31,-0.116303834978142
1954-11-30,-0.0120007565107293
1954-12-31,-0.000535367254819577
1955-01-31,0.00992947736497367
1955-02-28,0.0354483820296264
1955-03-31,-0.0176503030386459
1955-04-30,-0.0319660700236104
1955-05-31,-0.0229661339583396
1955-06-30,-0.0672445738630214
1955-07-31,0.00978290301324655
1955-08-31,0.0546580345799096
1955-09-30,0.14535464240685
1955-10-31,0.0789290091202292
1955-11-30,0.0813335863755097
1955-12-31,0.0297633218778531
1956-01-31,0.0428415232288429
1956-02-29,0.0852924533072244
1956-03-31,0.103883500593157
1956-04-30,0.198325808097616
1956-05-31,0.318391310022674
1956-06-30,0.340888843394876
1956-07-31,0.359812343263548
1956-08-31,0.22777629473911
1956-09-30,0.235802150514627
1956-10-31,0.350083576725408
1956-11-30,0.222371043947462
1956-12-31,0.299942199485704
1957-01-31,0.296712569385323
1957-02-28,0.312223288912316
1957-03-31,0.265862186397959
1957-04-30,0.275364631438338
1957-05-31,0.287278133030706
1957-06-30,0.288110994251307
1957-07-31,0.314496134269845
1957-08-31,0.246297397034838
1957-09-30,0.200141362374096
1957-10-31,0.204344263308279
1957-11-30,0.27447729072632
1957-12-31,0.292035156787404
1958-01-31,0.43144144363398
1958-02-28,0.284784106676534
1958-03-31,0.307092857973435
1958-04-30,0.201300132410351
1958-05-31,0.114049489529629
1958-06-30,-0.0241223070031264
1958-07-31,-0.00112097768961766
1958-08-31,-0.0129037801988254
1958-09-30,0.0587189488257108
1958-10-31,0.0544986744259575
1958-11-30,0.0184580945851368
1958-12-31,0.1001056982736
1959-01-31,0.0777511636814298
1959-02-28,0.013998914820962
1959-03-31,0.0252981496056424
1959-04-30,0.0533020349123207
1959-05-31,0.130954105055547
1959-06-30,0.179029753375927
1959-07-31,0.16482852766459
1959-08-31,0.104756002410134
1959-09-30,0.225540173485518
1959-10-31,0.208780419641681
1959-11-30,0.092861012378781
1959-12-31,0.145026379081752
1960-01-31,0.0762712798370078
