date,EITB
2000-02-29,-0.0564503429332044
2000-03-31,-0.0258962308647429
2000-04-30,-0.0132853697212607
2000-05-31,0.0975023582132569
2000-06-30,0.275715431004542
2000-07-31,0.133139260060832
2000-08-31,0.0523063228743035
2000-09-30,-0.207910893941927
2000-10-31,-0.241465219674954
2000-11-30,-0.00467292080243265
2000-12-31,0.16189578003423
2001-01-31,0.145638323368778
2001-02-28,0.0225960620183651
2001-03-31,0.13025938620458
2001-04-30,0.246133440205043
2001-05-31,0.283605683053383
2001-06-30,0.213658874654427
2001-07-31,0.213421010263827
2001-08-31,0.307866663433912
2001-09-30,0.280753073069985
2001-10-31,0.196981526707883
2001-11-30,0.0181248732600997
2001-12-31,0.130456231278339
2002-01-31,0.496885994819386
2002-02-28,0.867287110888717
2002-03-31,0.744000944923775
2002-04-30,0.720038805775304
2002-05-31,0.797034396053671
2002-06-30,0.564036975176899
2002-07-31,0.687118328494238
2002-08-31,0.455024741387701
2002-09-30,0.189585842629928
2002-10-31,0.290780451534738
2002-11-30,0.255720937552477
2002-12-31,0.0316112994710519
2003-01-31,0.126599554955183
2003-02-28,0.162354463555786
2003-03-31,0.166677314811588
2003-04-30,0.0313479007559641
2003-05-31,-0.489504461405021
2003-06-30,-0.540725607521383
2003-07-31,-0.528753085088636
2003-08-31,-0.410588404600235
2003-09-30,-0.0904889436194595
2003-10-31,-0.16009080516137
2003-11-30,-0.0460768520150796
2003-12-31,0.107745271804537
2004-01-31,0.0943918817057625
2004-02-29,0.0797477310428606
2004-03-31,0.0874499043780609
2004-04-30,0.117143585385854
2004-05-31,0.252304488970227
2004-06-30,0.179375373539549
2004-07-31,0.00320831622613638
2004-08-31,-0.131901069275881
2004-09-30,0.061609601952383
2004-10-31,0.05721778263025
2004-11-30,0.0534208407591663
2004-12-31,0.174757795012753
2005-01-31,0.131170163803568
2005-02-28,-0.0251439435881803
2005-03-31,-0.00082889274894743
2005-04-30,-0.0278521337282052
2005-05-31,0.0405076063773359
2005-06-30,0.184762908796451
2005-07-31,0.252722503774991
2005-08-31,0.473603837241642
2005-09-30,0.308314918922279
2005-10-31,0.423583077893109
2005-11-30,0.486412603435246
2005-12-31,0.206725640020354
2006-01-31,0.1245551777837
2006-02-28,0.147451476838401
2006-03-31,0.371397237877517
2006-04-30,0.256790410986015
2006-05-31,0.171516153772583
2006-06-30,0.0328065258851281
2006-07-31,-0.0439395226011049
2006-08-31,-0.221620643562015
2006-09-30,-0.265356939500544
2006-10-31,-0.324914756165529
2006-11-30,-0.337122363670797
2006-12-31,-0.0846317120767938
2007-01-31,0.0999574547552299
2007-02-28,0.151191521293215
2007-03-31,0.0271990844550836
2007-04-30,0.106183612643588
2007-05-31,0.0397137353422772
2007-06-30,0.133812245854643
2007-07-31,0.385727954896503
2007-08-31,0.427958699214239
2007-09-30,0.36943582961876
2007-10-31,0.235341285667285
2007-11-30,0.292477058256988
2007-12-31,0.475906229357247
2008-01-31,0.520139063335968
2008-02-29,0.433400954187822
2008-03-31,0.360691568986224
2008-04-30,0.42813729892891
2008-05-31,0.553267979098548
2008-06-30,0.427162867084187
2008-07-31,0.309804613208227
2008-08-31,0.448544519458825
2008-09-30,0.44337277890854
2008-10-31,0.397631504141615
2008-11-30,0.255361885074476
2008-12-31,-0.0252134477541576
2009-01-31,0.0981349499780115
2009-02-28,0.140703570086858
2009-03-31,0.229749869362043
2009-04-30,0.363617889031989
2009-05-31,0.343113259586916
2009-06-30,0.426377148638269
2009-07-31,0.537097921103896
2009-08-31,0.466452049958009
2009-09-30,0.28211268429355
2009-10-31,0.254903027258072
2009-11-30,0.286772797214963
2009-12-31,0.322916261222602
2010-01-31,0.117138214396865
2010-02-28,-0.0562851480198069
2010-03-31,0.0141475106474098
2010-04-30,0.0553448004530006
2010-05-31,0.180115939055554
2010-06-30,0.207890874450684
2010-07-31,0.204817657629404
2010-08-31,0.191136146675055
2010-09-30,0.236968060553725
2010-10-31,0.397246583510763
2010-11-30,0.429283637873564
2010-12-31,0.423097330086048
2011-01-31,0.471279643107863
2011-02-28,0.497089507249914
2011-03-31,0.390665416157558
2011-04-30,0.162659767489069
2011-05-31,0.159473323366502
2011-06-30,0.193303598637213
2011-07-31,0.102535028930175
2011-08-31,-0.0698190133438891
2011-09-30,0.0424037366501595
2011-10-31,0.0528974644290646
2011-11-30,0.151840267335551
2011-12-31,0.187620902871856
2012-01-31,0.187294698663425
2012-02-29,0.280221436221718
2012-03-31,0.245834317422253
2012-04-30,0.261354584683949
2012-05-31,0.223962321185612
2012-06-30,-0.00948373920700513
2012-07-31,-0.133897434651139
2012-08-31,0.100891267579412
2012-09-30,0.35228443016885
2012-10-31,0.178288868496373
2012-11-30,0.015395080864551
2012-12-31,-0.000168061225599397
2013-01-31,0.143901068174496
2013-02-28,0.195246228140052
2013-03-31,0.176551856455274
2013-04-30,0.0944756324559219
2013-05-31,0.0442914751550315
2013-06-30,0.145289369392143
2013-07-31,0.33783051044534
2013-08-31,0.195909457407044
2013-09-30,0.120136333512327
2013-10-31,0.168448381702369
2013-11-30,0.158300054336437
