date,UIMD
1996-03-31,NaN
1996-04-30,NaN
1996-05-31,NaN
1996-06-30,NaN
1996-07-31,NaN
1996-08-31,NaN
1996-09-30,NaN
1996-10-31,NaN
1996-11-30,NaN
1996-12-31,NaN
1997-01-31,NaN
1997-02-28,0.00333013773868845
1997-03-31,0.0130992669493898
1997-04-30,0.00764408408718146
1997-05-31,-0.00118349490965523
1997-06-30,-0.00041683298965039
1997-07-31,0.00879214590474907
1997-08-31,0.00737137578806457
1997-09-30,0.00144319568885202
1997-10-31,-0.00428865822621197
1997-11-30,0.00313281342160932
1997-12-31,-0.00577788037803987
1998-01-31,-0.00914332205944719
1998-02-28,0.00353321660797532
1998-03-31,-0.00130329721767393
1998-04-30,-0.000492980512891199
1998-05-31,0.0026425970229329
1998-06-30,-0.00366971670704711
1998-07-31,-0.00110041582369698
1998-08-31,-0.00424170097252968
1998-09-30,-0.000546491226241166
1998-10-31,0.011342253578654
1998-11-30,0.01869780224506
1998-12-31,0.0134804440741702
1999-01-31,0.000366923858786596
1999-02-28,-0.00232105556709765
1999-03-31,-0.0096985063036182
1999-04-30,-0.000320654978267357
1999-05-31,-0.00326891681973371
1999-06-30,-0.000693136744578833
1999-07-31,-0.000865908946918413
1999-08-31,0.00121685376116185
1999-09-30,0.00462248971754104
1999-10-31,0.00628290733704179
1999-11-30,-0.0022014409582073
1999-12-31,0.000339236248460359
2000-01-31,0.000467438342229004
2000-02-29,-0.00144046308928345
2000-03-31,-0.00417393394397405
2000-04-30,-0.0026906075035057
2000-05-31,-0.00655937611701985
2000-06-30,0.00526873482727211
2000-07-31,0.000499434957679209
2000-08-31,0.000803718259654367
2000-09-30,-0.00607261941445979
2000-10-31,-0.00516003663881012
2000-11-30,0.00304788949451411
2000-12-31,0.00466661387961632
2001-01-31,-0.00245442730155634
2001-02-28,-0.00872023450775489
2001-03-31,-0.00324297926581085
2001-04-30,-0.000378131947675698
2001-05-31,-0.000646908978539407
2001-06-30,-0.00247296092340417
2001-07-31,-0.00316130297687983
2001-08-31,-0.00248775108476237
2001-09-30,0.00400419239197537
2001-10-31,0.00120164639155122
2001-11-30,-0.00700831198838673
2001-12-31,-0.00610594255172996
2002-01-31,-0.00339634046357299
2002-02-28,0.0105444501961194
2002-03-31,0.00450792413233431
2002-04-30,0.00110762785454972
2002-05-31,0.00241982828950793
2002-06-30,0.00433883395359412
2002-07-31,0.0108445908418557
2002-08-31,-0.000159618600956722
2002-09-30,-0.00282377064134378
2002-10-31,0.00582377344213587
2002-11-30,0.00233410667502614
2002-12-31,-0.00411259771262809
2003-01-31,-0.00345917815757596
2003-02-28,0.00224201119616288
2003-03-31,-0.000595768115127345
2003-04-30,0.000280677625027939
2003-05-31,-0.0119612414668231
2003-06-30,-0.00663028081772317
2003-07-31,-0.00713891003802141
2003-08-31,-0.0102445466277245
2003-09-30,0.00239673096164689
2003-10-31,-0.00527613558849511
2003-11-30,-0.0013615447609221
2003-12-31,-0.00107270173555144
2004-01-31,-0.00185226729972302
2004-02-29,-0.000786912372923124
2004-03-31,-0.00280490249078727
2004-04-30,0.000634173614270671
2004-05-31,0.00347030348336588
2004-06-30,-0.00083143009825844
2004-07-31,-0.00298882519346589
2004-08-31,-0.00733345273226583
2004-09-30,-3.50653854776298e-05
2004-10-31,1.21861496022082e-05
2004-11-30,-0.0014959043763217
2004-12-31,0.00162265209612531
2005-01-31,0.00056449805052283
2005-02-28,-0.003730014078892
2005-03-31,0.00260166217455949
2005-04-30,-0.00289437018471515
2005-05-31,-0.00237517829000912
2005-06-30,0.00338178555273764
2005-07-31,-0.00154740450869352
2005-08-31,0.00516413931766791
2005-09-30,0.000906195944506327
2005-10-31,0.00107138856156566
2005-11-30,0.00622142633204273
2005-12-31,-0.00166138574994646
2006-01-31,-0.00302818180692688
2006-02-28,-0.00192600544693906
2006-03-31,0.00439080096531162
2006-04-30,0.00241091626004645
2006-05-31,0.000331046703079962
2006-06-30,-0.00315770544691897
2006-07-31,0.000812322035537227
2006-08-31,-0.00505402892232554
2006-09-30,-0.000562124963902405
2006-10-31,-0.00413352598923979
2006-11-30,-0.00534344786399383
2006-12-31,-0.00129622902446848
2007-01-31,0.000396525413259441
2007-02-28,0.00208648131669633
2007-03-31,-0.00241273785532971
2007-04-30,0.000452407079392924
2007-05-31,-0.00168153362667065
2007-06-30,-0.00211071995151478
2007-07-31,0.00306919305764445
2007-08-31,0.00461756822982535
2007-09-30,0.00414038201092226
2007-10-31,-0.00242866806621514
2007-11-30,0.000400951187794801
2007-12-31,0.00431505651422546
2008-01-31,0.00336458284442998
2008-02-29,0.00200773288889609
2008-03-31,-0.000947567705984517
2008-04-30,-0.000280374225895913
2008-05-31,0.00472874521948419
2008-06-30,0.00293156500157475
2008-07-31,-0.00212097954777299
2008-08-31,0.00468849917744334
2008-09-30,0.00373326665755954
2008-10-31,-0.00100220660612012
2008-11-30,-0.00147312390898683
2008-12-31,-0.00682711356065219
