date,UIMD
1996-03-31,NaN
1996-06-30,NaN
1996-09-30,NaN
1996-12-31,0.0135926247227384
1997-03-31,0.0226521209848062
1997-06-30,0.0147865924541608
1997-09-30,0.00181029773236891
1997-12-31,-0.01262008263456
1998-03-31,-0.00375994779400897
1998-06-30,-0.0116746458599899
1998-09-30,0.0258660356954088
1998-12-31,0.0113466284710045
1999-03-31,-0.0101467241066054
1999-06-30,0.00121214163860601
1999-09-30,0.00775468694897696
1999-12-31,-0.00101556504310338
2000-03-31,-0.0203970773703436
2000-06-30,0.00762172814867034
2000-09-30,-0.00539527054361044
2000-12-31,-0.0111844301846277
2001-03-31,0.0015086639715408
2001-06-30,-0.0050873352128629
2001-09-30,-0.00401220232640962
2001-12-31,0.00534591671073171
2002-03-31,0.00743971153230966
2002-06-30,0.0103573285788015
2002-09-30,0.00681020274645773
2002-12-31,-0.00687264759990198
2003-03-31,-0.00915458098096115
2003-06-30,-0.0212033467520329
2003-09-30,-0.000909705123928663
2003-12-31,0.00184664566269328
2004-03-31,0.00616937796269716
2004-06-30,-0.00734074856756309
2004-09-30,9.22267740529636e-05
2004-12-31,-0.00114152603929601
2005-03-31,-0.00796074996840881
2005-06-30,0.00243459320693493
2005-09-30,0.00652105143728276
2005-12-31,-0.00721017443616436
2006-03-31,0.00956870320410164
2006-06-30,-0.00519919785400803
2006-09-30,-0.00890564742769162
2006-12-31,0.00216527278834288
2007-03-31,-0.00154969360633866
2007-06-30,0.00492366187568458
2007-09-30,0.000124820989624036
2007-12-31,0.00601608974241186
2008-03-31,-0.000613802418449955
2008-06-30,0.00492399936711811
2008-09-30,0.0020231440485552
2008-12-31,-0.0215591655452146
