date,EITB
1996-04-30,1.1801364009708
1996-05-31,1.08241192780133
1996-06-30,1.15759887965756
1996-07-31,0.541142782523816
1996-08-31,0.467109927696944
1996-09-30,0.639113148694567
1996-10-31,0.523643028076675
1996-11-30,0.448940881633058
1996-12-31,0.65348991751628
1997-01-31,0.878587385922572
1997-02-28,0.986529493826386
1997-03-31,1.34599352314574
1997-04-30,1.06672294971817
1997-05-31,0.585796013739244
1997-06-30,0.491881054038669
1997-07-31,0.995993390722074
1997-08-31,1.01947614173874
1997-09-30,0.386350608656503
1997-10-31,0.126714624703118
1997-11-30,0.197475330834082
1997-12-31,-0.0241039974707786
1998-01-31,0.0948900002919673
1998-02-28,0.49969950928598
1998-03-31,0.396730553943887
1998-04-30,0.318762765169883
1998-05-31,0.643900054728028
1998-06-30,0.357357628949256
1998-07-31,0.38929717899631
1998-08-31,0.340771837500891
1998-09-30,0.947616559358399
1998-10-31,1.26642625879372
1998-11-30,1.43464813899497
1998-12-31,0.863954272529283
1999-01-31,0.413061441953678
1999-02-28,0.0843978827736747
1999-03-31,-0.070193281858006
1999-04-30,0.0343472886419058
1999-05-31,0.0351789804870877
1999-06-30,0.165888454871485
1999-07-31,0.201632224290112
1999-08-31,0.378942846140783
1999-09-30,0.485009365589168
1999-10-31,0.416102324587149
1999-11-30,0.0662113213237725
1999-12-31,0.156497546554594
2000-01-31,0.272706101503813
2000-02-29,0.0628734137438722
2000-03-31,0.0226710757358075
2000-04-30,0.0566691545172948
2000-05-31,0.116733330576289
2000-06-30,0.328545147663695
2000-07-31,0.166196786946988
2000-08-31,0.0791116156222014
2000-09-30,-0.26927998286306
2000-10-31,-0.289579143671002
2000-11-30,0.00793218806918761
2000-12-31,0.238893123185217
2001-01-31,0.164817478677519
2001-02-28,0.0156170480244944
2001-03-31,0.189411413788995
2001-04-30,0.252486350622001
2001-05-31,0.341348193515275
2001-06-30,0.21057414710994
2001-07-31,0.235433547345695
2001-08-31,0.341030876222282
2001-09-30,0.30818599105406
2001-10-31,0.222322828845796
2001-11-30,-0.0405574928081358
2001-12-31,0.0407141884459092
2002-01-31,0.56584180353888
2002-02-28,1.06059063352222
2002-03-31,0.763839968045142
2002-04-30,0.680880014077702
2002-05-31,0.809928376411884
2002-06-30,0.603558378231305
2002-07-31,0.468771458974062
2002-08-31,0.331892086392676
2002-09-30,0.102311784388796
2002-10-31,0.31056574684346
2002-11-30,0.257269969114063
2002-12-31,-0.0334482875750846
2003-01-31,0.215514664449774
2003-02-28,0.203235335379978
2003-03-31,0.197333732327105
2003-04-30,0.0981330582932813
2003-05-31,-0.493900030216524
2003-06-30,-0.606961979978793
2003-07-31,-0.525098220711872
2003-08-31,-0.454139770014172
2003-09-30,0.0491730254633949
2003-10-31,-0.102554204633702
2003-11-30,-0.0855217489967819
2003-12-31,0.179809021521318
2004-01-31,0.0956118402525813
2004-02-29,0.147286461746273
2004-03-31,0.0834749632896639
2004-04-30,0.129367213493354
2004-05-31,0.325475308175718
2004-06-30,0.210646405028678
2004-07-31,-0.027432926625879
2004-08-31,-0.174469249939059
2004-09-30,0.0608393755403811
2004-10-31,0.08649997726489
2004-11-30,0.0369525792597709
2004-12-31,0.19446070109432
2005-01-31,0.171213433881734
2005-02-28,-0.0324950608130282
2005-03-31,0.00687901204359576
2005-04-30,-0.0413927707585398
2005-05-31,0.0257638279905025
2005-06-30,0.162755695032318
2005-07-31,0.247432342056564
2005-08-31,0.549962573252849
2005-09-30,0.268207992903725
2005-10-31,0.44355114406632
2005-11-30,0.512389541624671
2005-12-31,0.154203572208754
2006-01-31,0.0618239243595091
2006-02-28,0.104348945769417
2006-03-31,0.408145994467983
2006-04-30,0.262222451791543
2006-05-31,0.170925544833115
2006-06-30,0.011085978990486
2006-07-31,-0.0268892927301492
2006-08-31,-0.270941809419798
2006-09-30,-0.280591395533097
2006-10-31,-0.363261413957103
2006-11-30,-0.368344339747873
2006-12-31,-0.0474597786329256
2007-01-31,0.122266757505751
2007-02-28,0.230016257821151
2007-03-31,0.0185623645645371
2007-04-30,0.142289225812174
2007-05-31,0.0172805477234135
2007-06-30,0.127709922485004
2007-07-31,0.436615796359256
2007-08-31,0.485610612064906
2007-09-30,0.350607730342008
2007-10-31,0.168023380013943
2007-11-30,0.27947319509306
2007-12-31,0.517485119815574
2008-01-31,0.506080650095642
2008-02-29,0.463512045461039
2008-03-31,0.333310379367859
2008-04-30,0.455368439474481
2008-05-31,0.653950039670036
2008-06-30,0.447227350379502
2008-07-31,0.187321757914219
2008-08-31,0.501657261215795
2008-09-30,0.451467489422142
2008-10-31,0.386066166999058
2008-11-30,0.270500947641308
2008-12-31,0.026991059836826
