date,EIMD
1996-03-31,NaN
1996-04-30,NaN
1996-05-31,NaN
1996-06-30,NaN
1996-07-31,NaN
1996-08-31,NaN
1996-09-30,NaN
1996-10-31,NaN
1996-11-30,NaN
1996-12-31,NaN
1997-01-31,NaN
1997-02-28,0.00329237881760298
1997-03-31,0.00334810147166285
1997-04-30,0.00368277675424264
1997-05-31,0.00278349490965527
1997-06-30,0.00361172116856406
1997-07-31,0.0023543509105375
1997-08-31,0.00365224625917959
1997-09-30,0.00322970150740972
1997-10-31,0.00428865822621197
1997-11-30,0.00306873696598763
1997-12-31,0.0042370483287331
1998-01-31,0.00451369242981765
1998-02-28,0.00421872137652082
1998-03-31,0.00438022029459713
1998-04-30,0.00356046517546787
1998-05-31,0.00500266291590501
1998-06-30,0.00366971670704711
1998-07-31,0.00413531718940237
1998-08-31,0.00424170097252968
1998-09-30,0.00508506913849559
1998-10-31,0.00371798738520142
1998-11-30,0.00504107015850079
1998-12-31,0.00101230954901827
1999-01-31,0.00249021899835629
1999-02-28,0.00232105556709765
1999-03-31,0.00400050060561238
1999-04-30,0.00175331973471446
1999-05-31,0.00183830165521279
1999-06-30,0.00212580150102593
1999-07-31,0.00229652411143911
1999-08-31,0.00164028909598104
1999-09-30,-0.000348985444036783
1999-10-31,0.000809291244518394
1999-11-30,0.000792990253982056
1999-12-31,0.00248163822262545
2000-01-31,0.000939031418671194
2000-02-29,0.00144046308928345
2000-03-31,-3.95492020933443e-05
2000-04-30,0.00128017026796258
2000-05-31,0.00232208798142664
2000-06-30,0.00182346375428808
2000-07-31,0.000909015746546141
2000-08-31,0.00060275150124583
2000-09-30,0.00326363065041478
2000-10-31,0.00234313523035942
2000-11-30,0.0011893986410791
2000-12-31,0.000959265163984249
2001-01-31,0.00245442730155634
2001-02-28,0.00312582891334917
2001-03-31,0.00324297926581085
2001-04-30,0.00319107146947609
2001-05-31,0.00204943352271896
2001-06-30,0.0038735211474938
2001-07-31,0.0045599043754812
2001-08-31,0.00388439912945512
2001-09-30,0.00296930830537478
2001-10-31,0.00433851981343487
2001-11-30,0.00563090152006721
2001-12-31,0.00472663220690244
2002-01-31,0.00339634046357299
2002-02-28,0.00326770450001315
2002-03-31,0.00366646278864663
2002-04-30,0.00429777755085585
2002-05-31,0.00430060181801906
2002-06-30,0.00233673346963693
2002-07-31,0.00241800862764026
2002-08-31,0.00408632017163726
2002-09-30,0.00282377064134378
2002-10-31,0.000695131381853665
2002-11-30,0.00155190368766817
2002-12-31,0.00153195255133779
2003-01-31,0.00216551709677398
2003-02-28,0.00293933595409599
2003-03-31,0.001884427908942
2003-04-30,0.0022933249489747
2003-05-31,0.00169166508684856
2003-06-30,0.00144221337284652
2003-07-31,0.000620005214031871
2003-08-31,0.00105819492168774
2003-09-30,0.00157677897212787
2003-10-31,0.00263761316105444
2003-11-30,0.0013615447609221
2003-12-31,0.00239545305830283
2004-01-31,0.00185226729972302
2004-02-29,0.000786912372923124
2004-03-31,0.00280490249078727
2004-04-30,0.000686830348741153
2004-05-31,0.000487480157794961
2004-06-30,0.00345955099181968
2004-07-31,0.00298882519346589
2004-08-31,0.00209098877420567
2004-09-30,0.00267011149878452
2004-10-31,0.00130187429717852
2004-11-30,0.0014959043763217
2004-12-31,0.00100201981988526
2005-01-31,0.0007444024730372
2005-02-28,0.00111563499392469
2005-03-31,-0.00129104618504439
2005-04-30,0.00158546966115479
2005-05-31,0.00237517829000912
2005-06-30,-0.000760553573707445
2005-07-31,0.00154740450869352
2005-08-31,0.00267899793723402
2005-09-30,0.00168783777793206
2005-10-31,0.0028095946208406
2005-11-30,0.00279919222465827
2005-12-31,0.00293852495812031
2006-01-31,0.00175267160284509
2006-02-28,0.00192600544693906
2006-03-31,0.00327203428373059
2006-04-30,0.00139136510877476
2006-05-31,0.000931579559546337
2006-06-30,0.00189667139899975
2006-07-31,0.000450304227089072
2006-08-31,9.8927306484459e-06
2006-09-30,0.000562124963902405
2006-10-31,0.000331244620418351
2006-11-30,0.000254389339820866
2006-12-31,1.74566459517778e-05
2007-01-31,0.000883884317854655
2007-02-28,0.000471063440336848
2007-03-31,0.00113722765124792
2007-04-30,0.000824732128780926
2007-05-31,0.000406023422588865
2007-06-30,0.00211071995151478
2007-07-31,0.00203936377505029
2007-08-31,0.00173567192265239
2007-09-30,0.00217274930220901
2007-10-31,0.00117396292192398
2007-11-30,0.00211161162627551
2007-12-31,0.00195060764617563
2008-01-31,0.00161673720538324
2008-02-29,0.00294889660304933
2008-03-31,0.00218061332867263
2008-04-30,0.00274342841308808
2008-05-31,0.00387076338002434
2008-06-30,0.00194054218478347
2008-07-31,0.00212097954777299
2008-08-31,0.00258422809528376
2008-09-30,0.0022835805145223
2008-10-31,0.0045907233525317
2008-11-30,0.00385691413544667
2008-12-31,0.00444899227646683
