date,EIMD
1996-03-31,NaN
1996-06-30,NaN
1996-09-30,NaN
1996-12-31,0.00720286130791324
1997-03-31,0.00603102804906115
1997-06-30,0.00876028610486054
1997-09-30,0.00732443313635707
1997-12-31,0.0109140078596943
1998-03-31,0.0133794651000023
1998-06-30,0.0112262367902206
1998-09-30,0.0136742808944139
1998-12-31,0.00516199956118397
1999-03-31,0.00394411558097113
1999-06-30,0.00371323597985162
1999-09-30,0.00167381312205932
1999-12-31,0.00375241794645465
2000-03-31,0.00703220950051151
2000-06-30,0.00129446115513988
2000-09-30,0.00268583916506666
2000-12-31,0.00822141242481072
2001-03-31,0.0032257818759763
2001-06-30,0.00835775279560199
2001-09-30,0.013042268859117
2001-12-31,0.00662221741197441
2002-03-31,0.0104703955706261
2002-06-30,0.010538398711203
2002-09-30,0.00309709910598974
2002-12-31,0.00673646138997658
2003-03-31,0.00286980918065331
2003-06-30,0.00108712969523153
2003-09-30,0.0022892495990159
2003-12-31,0.000387292433366804
2004-03-31,-0.000116436084467752
2004-06-30,0.00421957027417719
2004-09-30,0.00316185755404314
2004-12-31,0.00214744346929982
2005-03-31,0.00608467364894633
2005-06-30,0.00650306754629292
2005-09-30,0.00705242999212903
2005-12-31,0.00519765035255198
2006-03-31,0.00225214595462546
2006-06-30,-0.000162448976737008
2006-09-30,5.17803553689732e-05
2006-12-31,0.000450529506639609
2007-03-31,0.000282430389120251
2007-06-30,0.00463750734887752
2007-09-30,0.00538374686402602
2007-12-31,0.00750858748352805
2008-03-31,0.00981082804282775
2008-06-30,0.00581760368445711
2008-09-30,0.00861698749512392
2008-12-31,0.0154900455884659
2009-03-31,0.0103900708818521
2009-06-30,0.0093641855715735
2009-09-30,0.00661843082363775
2009-12-31,-0.000953371387320984
2010-03-31,0.00260577608310211
2010-06-30,0.00188046136862881
2010-09-30,0.000702986456129438
2010-12-31,0.00321616462195481
2011-03-31,0.00273829156111493
2011-06-30,0.00903934891659693
2011-09-30,0.00985874504487974
2011-12-31,0.00701608471162994
2012-03-31,0.0043695289827123
2012-06-30,0.00475770072029585
2012-09-30,0.00347384618486309
2012-12-31,0.00170656361469685
2013-03-31,0.00596978639068462
2013-06-30,0.00132509051548979
2013-09-30,0.00254837063663471
2013-12-31,0.00655570590699896
2014-03-31,0.00675324252893195
2014-06-30,0.00484032544328152
2014-09-30,0.00426216137145671
2014-12-31,0.00474383951065115
2015-03-31,0.00292148836762326
2015-06-30,0.00452095339273431
2015-09-30,0.00581725237952045
2015-12-31,0.00445995773675884
2016-03-31,0.00381022986612477
2016-06-30,0.00576433507223034
2016-09-30,0.00545078602197546
2016-12-31,0.0039874985382708
2017-03-31,0.00576915558053472
2017-06-30,0.000472867608035175
2017-09-30,0.000583775345602951
2017-12-31,0.00596971164510768
2018-03-31,0.000312150106990569
2018-06-30,0.00414522962470937
2018-09-30,0.00398282703567205
2018-12-31,-0.00127912706513691
2019-03-31,0.00913977495153337
2019-06-30,0.00368015091738812
2019-09-30,0.00427109126276986
2019-12-31,0.00616187559914192
