date,EIMD
2009-01-31,0.00161427305338736
2009-02-28,0.00161869945989199
2009-03-31,0.00244670673576408
2009-04-30,0.00245661957842001
2009-05-31,0.00200657984965852
2009-06-30,0.00182727590102254
2009-07-31,0.00196524465374041
2009-08-31,0.00158306245862208
2009-09-30,0.00135563199707345
2009-10-31,0.00137231139207671
2009-11-30,0.00108300271602123
2009-12-31,0.00108163286025939
2010-01-31,0.000570524631198193
2010-02-28,0.000767144179469907
2010-03-31,-0.000286917121751162
2010-04-30,0.000305160295204607
2010-05-31,0.000273745293975178
2010-06-30,0.000276488092039926
2010-07-31,0.000124465969826411
2010-08-31,0.000683113438820808
2010-09-30,0.000435350590206189
2010-10-31,0.000829871526160392
2010-11-30,0.000947944286016032
2010-12-31,-3.03673976226975e-05
2011-01-31,0.000543976704902337
2011-02-28,0.000609264973359296
2011-03-31,0.000990671843714685
2011-04-30,0.000157760557993825
2011-05-31,0.000878905029806753
2011-06-30,0.00102229806445912
2011-07-31,0.00115743870604844
2011-08-31,0.000185572376500522
2011-09-30,0.000606579987645168
2011-10-31,0.000796683599788921
2011-11-30,4.48282207618944e-05
2011-12-31,0.00090407837387588
2012-01-31,0.000973500408687008
2012-02-29,0.000784827140101893
2012-03-31,0.000861277433293508
2012-04-30,0.00126108790358327
2012-05-31,0.00098634755416958
2012-06-30,0.000414767896877971
2012-07-31,0.000699454004073274
2012-08-31,0.00083879412820597
2012-09-30,0.00124342793120057
2012-10-31,0.00075265349778665
2012-11-30,0.00135754977348679
2012-12-31,0.00153703947043998
2013-01-31,0.00115293795703534
2013-02-28,0.001305918684592
2013-03-31,0.000948393727809859
2013-04-30,0.00112116197784507
2013-05-31,0.000919218038054429
2013-06-30,0.00140310106731195
2013-07-31,0.00105385619039023
2013-08-31,0.00172422968546328
2013-09-30,0.00156242925761652
2013-10-31,0.00148335675702182
2013-11-30,0.00130702250337702
2013-12-31,0.001171932828999
2014-01-31,0.000761463881612426
2014-02-28,0.000720578935177167
2014-03-31,0.00135619128691424
2014-04-30,0.000792458286704248
2014-05-31,0.000798521199048095
2014-06-30,0.001109483668272
2014-07-31,0.00145929227134097
2014-08-31,0.00110246790676293
2014-09-30,0.000602894587265042
2014-10-31,0.000182635439328161
2014-11-30,0.000748346551356144
2014-12-31,0.000556644964286485
2015-01-31,0.000576080823154793
2015-02-28,0.000743400992250609
2015-03-31,0.000452540984532199
2015-04-30,0.00103874005493
2015-05-31,0.000959629364446973
2015-06-30,0.000699343318292123
2015-07-31,0.00035681226451428
2015-08-31,0.000382699568457427
2015-09-30,0.000330223804953784
2015-10-31,0.000863286451710849
2015-11-30,0.000485527173362963
2015-12-31,0.000788303831481911
2016-01-31,0.000924361605024209
2016-02-29,0.000772263951271971
2016-03-31,0.000955142488313858
2016-04-30,0.000546795581884243
2016-05-31,0.000605869597191695
2016-06-30,0.000473896823699492
2016-07-31,0.000552534095156861
2016-08-31,0.00058049553023395
2016-09-30,0.000971507328869271
2016-10-31,0.001458160090897
2016-11-30,0.000738116629175303
2016-12-31,0.000897763071400362
2017-01-31,0.00104757071790987
2017-02-28,0.00102362481882757
2017-03-31,0.000638215923162566
2017-04-30,0.00115003001151769
2017-05-31,0.000685987210776638
2017-06-30,0.00102863614186894
2017-07-31,0.00116101716981839
2017-08-31,0.00140526637233368
2017-09-30,0.00121082757518632
2017-10-31,0.000513551794127359
2017-11-30,0.00129959815834881
2017-12-31,0.00069326955216025
2018-01-31,0.000874630008588372
2018-02-28,0.000353904803418481
2018-03-31,0.00102507906172834
2018-04-30,0.000931672248483327
2018-05-31,0.00144873254750922
2018-06-30,0.0010207832101541
2018-07-31,0.00110315418109324
2018-08-31,0.000894475678873028
2018-09-30,0.00090098989905215
2018-10-31,0.00120225519025982
2018-11-30,0.00119641467159005
2018-12-31,0.0014748816992619
2019-01-31,0.0015168815774056
2019-02-28,0.00198242118750448
2019-03-31,0.000932342320223333
2019-04-30,0.000782430370155648
2019-05-31,0.000389786667658916
2019-06-30,0.00100924334004822
2019-07-31,0.00113163781639569
2019-08-31,0.00129452917150307
2019-09-30,0.00126643075429393
2019-10-31,0.00121342325838723
2019-11-30,0.00075561627384402
2019-12-31,0.000812237134277881
