date,EIMD
2007-09-30,0.00466988571053457
2007-12-31,0.00437270102705483
2008-03-31,0.00424902849428621
2008-06-30,0.00390490225382317
2008-09-30,-0.00280382942377865
2008-12-31,-0.00236539120047599
2009-03-31,-0.0023417229200261
2009-06-30,-0.00196301023875748
2009-09-30,0.00402147761871104
2009-12-31,0.00383965690391786
2010-03-31,0.00444774393105868
2010-06-30,0.00511835826006693
2010-09-30,0.00584855599492286
2010-12-31,0.00459404801756205
2011-03-31,0.00328686904647326
2011-06-30,0.00302831575365348
2011-09-30,0.0033868584662072
2011-12-31,0.00484512918201402
2012-03-31,0.0057379752439814
2012-06-30,0.00578301504211144
2012-09-30,0.00544993878391595
2012-12-31,0.0048681932957905
2013-03-31,0.00399617661671381
2013-06-30,0.00310516855110629
2013-09-30,0.00275446063050242
2013-12-31,0.00306969265031244
2014-03-31,0.00364249462453764
2014-06-30,0.00415586033905981
2014-09-30,0.00479912646638822
2014-12-31,0.0048891122535283
2015-03-31,0.00525335747430822
2015-06-30,0.00521784579555243
2015-09-30,0.00540255148481482
2015-12-31,0.00555086392039585
2016-03-31,0.00560457260839094
2016-06-30,0.0059282932756096
2016-09-30,0.00614688751979657
2016-12-31,0.00571401297012783
2017-03-31,0.0057604611146375
2017-06-30,0.00543184279824679
2017-09-30,0.00496941138042207
2017-12-31,0.00566251523553882
2018-03-31,0.00569038903996067
2018-06-30,0.00608527877048054
2018-09-30,0.00624780477668277
2018-12-31,0.00593205551193648
2019-03-31,0.005472278640874
2019-06-30,0.0056767669832131
2019-09-30,0.00501185091497048
2019-12-31,0.00412582252469759
