date,EIMD
1953-12-31,0.0203049953383189
1954-12-31,0.0249942570777115
1955-12-31,0.0500196314806511
1956-12-31,0.0412468041926494
1957-12-31,0.0242256362329771
1958-12-31,0.0443294041750389
1959-12-31,0.0313156405355582
1960-12-31,0.0247487140906084
1961-12-31,0.0281572493760168
1962-12-31,0.0210314259841059
1963-12-31,0.0180472960818736
1964-12-31,0.0217632936485738
1965-12-31,0.0290600178217866
1966-12-31,0.0301928474485347
1967-12-31,0.0329354028505225
1968-12-31,0.0452133635293003
1969-12-31,0.0366123249033524
1970-12-31,0.0181887776160327
1971-12-31,0.0226032975869451
1972-12-31,0.0488667975597293
1973-12-31,0.0470989282901641
1974-12-31,0.0282223448121414
1975-12-31,0.0239506126209892
1976-12-31,0.0239244271327175
1977-12-31,0.0330018897128443
1978-12-31,0.0415603878458933
1979-12-31,0.046546822530051
1980-12-31,0.0536170929155376
1981-12-31,0.0304083127791003
1982-12-31,0.0229879030581593
1983-12-31,0.0336676155247147
1984-12-31,0.0358048586173297
1985-12-31,0.026627192881892
1986-12-31,0.0290564218777202
1987-12-31,0.0379807823574026
1988-12-31,0.0432973011994543
1989-12-31,0.0401147343350344
1990-12-31,0.0335695749062543
1991-12-31,0.0309949847277858
1992-12-31,0.0256996050575655
1993-12-31,0.0295646723009873
1994-12-31,0.0296567726019018
1995-12-31,0.0230827840836438
1996-12-31,0.0271175897291921
1997-12-31,0.0287346102524033
1998-12-31,0.03127429971597
1999-12-31,0.0502516785444683
2000-12-31,0.0403607772739755
2001-12-31,0.0344179979160396
2002-12-31,0.0331639272403309
2003-12-31,0.0334614800773573
2004-12-31,0.0355945089021343
2005-12-31,0.0361797502619111
2006-12-31,0.0592141838870565
2007-12-31,0.03582797824905
2008-12-31,0.0294832381200767
2009-12-31,0.0327104430694545
2010-12-31,0.0281248367636855
2011-12-31,0.0364343742680846
2012-12-31,0.0246713222914097
2013-12-31,0.0449721792947879
2014-12-31,0.0478378292667666
2015-12-31,0.0414234950976053
2016-12-31,0.0335364452282777
2017-12-31,0.0475347832665518
2018-12-31,0.0505600704127474
2019-12-31,0.030286661168995
