date,EIMD
2000-12-31,0.0138201017464217
2001-12-31,0.0230278416399726
2002-12-31,0.0216163723006794
2003-12-31,0.0237842730752518
2004-12-31,0.0227324727257873
2005-12-31,0.0223525107937914
2006-12-31,0.0261675642562764
2007-12-31,0.0045962517115144
2008-12-31,0.0151688064279982
2009-12-31,0.0265539910687592
2010-12-31,0.0220354085221495
2011-12-31,0.0222667932254469
2012-12-31,0.0208126706301457
2013-12-31,0.0252103580535154
2014-12-31,0.0154394640062177
2015-12-31,0.0204312209964177
2016-12-31,0.0223174119970725
2017-12-31,0.0244949842138358
2018-12-31,0.0192908613695388
2019-12-31,0.0138610804590087
