date,EIMD
2000-01-31,0.00193440317125379
2000-02-29,0.00195569558351265
2000-03-31,0.00197528645129307
2000-04-30,0.00195499248062693
2000-05-31,0.00196426782092671
2000-06-30,0.00192496495245014
2000-07-31,0.00190757247102445
2000-08-31,0.00194948192736168
2000-09-30,0.00189705083306227
2000-10-31,0.00190393395753396
2000-11-30,0.00193037753950316
2000-12-31,0.00191759181126142
2001-01-31,0.00178648279163445
2001-02-28,0.00175720026725063
2001-03-31,0.00171670790360089
2001-04-30,0.00168610513901665
2001-05-31,0.00167335731649304
2001-06-30,0.00164900053113875
2001-07-31,0.00163100966710063
2001-08-31,0.00151388580812261
2001-09-30,0.0015597740963403
2001-10-31,0.00155049868140545
2001-11-30,0.00155645585602312
2001-12-31,0.00160524470207678
2002-01-31,0.00162939393931019
2002-02-28,0.00166017484061442
2002-03-31,0.00167953571731195
2002-04-30,0.00171859210930122
2002-05-31,0.00176798868978377
2002-06-30,0.00180910450923148
2002-07-31,0.0018265409122866
2002-08-31,0.00194738879535574
2002-09-30,0.00191523204169467
2002-10-31,0.00196617431324442
2002-11-30,0.00195115286903427
2002-12-31,0.0019561372017536
2003-01-31,0.00196881587692846
2003-02-28,0.00191807126466631
2003-03-31,0.0018811654701641
2003-04-30,0.00187198231294551
2003-05-31,0.00183478688451794
2003-06-30,0.00187682144081484
2003-07-31,0.00186911132715598
2003-08-31,0.0018894361389276
2003-09-30,0.00191525601832251
2003-10-31,0.00191787091379854
2003-11-30,0.00196184114593214
2003-12-31,0.00194712345759411
2004-01-31,0.00197663924395517
2004-02-29,0.0019807762153611
2004-03-31,0.0020282031041249
2004-04-30,0.00205952991403272
2004-05-31,0.00202247337399505
2004-06-30,0.00200071906217507
2004-07-31,0.00203068128277794
2004-08-31,0.0019616507282757
2004-09-30,0.00200622597253774
2004-10-31,0.00199837751236323
2004-11-30,0.00203815251461128
2004-12-31,0.00204231914006662
2005-01-31,0.00203749127117307
2005-02-28,0.0020569694341591
2005-03-31,0.00205566227690505
2005-04-30,0.0020334829038166
2005-05-31,0.00209472949316345
2005-06-30,0.00205928191411265
2005-07-31,0.0020725398246938
2005-08-31,0.00199635807065436
2005-09-30,0.00199740354581801
2005-10-31,0.00202182029315724
2005-11-30,0.00201206030109824
2005-12-31,0.00198042351959548
2006-01-31,0.00196471970578935
2006-02-28,0.00197655231341021
2006-03-31,0.00198698250224215
2006-04-30,0.00197100679604779
2006-05-31,0.00197710168573256
2006-06-30,0.00199640294764843
