date,EIMD
2007-07-31,0.00163861978384407
2007-08-31,0.00156762313596562
2007-09-30,0.00158150274514185
2007-10-31,0.00155426835762241
2007-11-30,0.00151924524319568
2007-12-31,0.00148486593810665
2008-01-31,0.00146488343789425
2008-02-29,0.00143024235579244
2008-03-31,0.0014308783832598
2008-04-30,0.00141226105166064
2008-05-31,0.00140001770940901
2008-06-30,0.00141453041033741
2008-07-31,0.00144479886165011
2008-08-31,0.00133090430913153
2008-09-30,0.000812034724551508
2008-10-31,0.000281724613805235
2008-11-30,-2.77574869320372e-05
2008-12-31,-5.44151452445022e-05
2009-01-31,0.000166131267575692
2009-02-28,8.2066134533521e-05
2009-03-31,-5.2379214685732e-05
2009-04-30,-3.06130303950204e-05
2009-05-31,0.000113973212810569
2009-06-30,0.000150133055008394
2009-07-31,0.000116198543648719
2009-08-31,0.000186972777057847
2009-09-30,0.000521873115560804
2009-10-31,0.000990332151489766
2009-11-30,0.0013666922599011
2009-12-31,0.00147531735839107
2010-01-31,0.00111983112800356
2010-02-28,0.00130884507423933
2010-03-31,0.00152596969333825
2010-04-30,0.0015585928821335
2010-05-31,0.00145059262331434
2010-06-30,0.00143960892918382
2010-07-31,0.00148538816774355
2010-08-31,0.00163931327398711
2010-09-30,0.00182094855447487
2010-10-31,0.00190834467896777
2010-11-30,0.00185633984488406
2010-12-31,0.00178717358157315
2011-01-31,0.00175236010997373
2011-02-28,0.00150041067201902
2011-03-31,0.00134302029710015
2011-04-30,0.00126549016477217
2011-05-31,0.00117783481258002
2011-06-30,0.00113257336838825
2011-07-31,0.00113899778211264
2011-08-31,0.00111422386935934
2011-09-30,0.00111776785474861
2011-10-31,0.0011653146781551
2011-11-30,0.00119698939980928
2011-12-31,0.00120889057152752
2012-01-31,0.00134994990727711
2012-02-29,0.00157310877726984
2012-03-31,0.00167771286624567
2012-04-30,0.00176181929433328
2012-05-31,0.00183441615270352
2012-06-30,0.00182528685873168
2012-07-31,0.00180952880114888
2012-08-31,0.00185182169688295
2012-09-30,0.00182527648859735
2012-10-31,0.00176532450625231
2012-11-30,0.00175139050927696
2012-12-31,0.0017001090375563
2013-01-31,0.00166618695088389
2013-02-28,0.00158010523432225
2013-03-31,0.00150252672551828
2013-04-30,0.00140662724186015
2013-05-31,0.00135047325232242
2013-06-30,0.00131933907301483
2013-07-31,0.00124021736345381
2013-08-31,0.00113321162736278
2013-09-30,0.00107987330890238
2013-10-31,0.00105536534925391
2013-11-30,0.00105522485684262
2013-12-31,0.00109462838040257
2014-01-31,0.0010944409634708
2014-02-28,0.00111651268356814
2014-03-31,0.00113947435561885
2014-04-30,0.00121770652049379
2014-05-31,0.00124834702581368
2014-06-30,0.00130108067577508
2014-07-31,0.00131970205735332
2014-08-31,0.00138155447346082
2014-09-30,0.00146987434895876
2014-10-31,0.00161135495541511
2014-11-30,0.00155797364746198
2014-12-31,0.0015374829202884
2015-01-31,0.0016958789691943
2015-02-28,0.00159554448749382
2015-03-31,0.00161583627243466
2015-04-30,0.00166497442668741
2015-05-31,0.00171264145491274
2015-06-30,0.00170680866353431
2015-07-31,0.00174425735715919
2015-08-31,0.00170263750087242
2015-09-30,0.001660593198867
2015-10-31,0.00158489894967775
2015-11-30,0.00176560435313424
2015-12-31,0.00183786355161905
2016-01-31,0.00168938622077914
2016-02-29,0.0018073152841634
2016-03-31,0.00185811608689901
2016-04-30,0.00182478890260484
2016-05-31,0.00181538246718119
2016-06-30,0.00186071592071745
2016-07-31,0.00184192453428265
2016-08-31,0.0019230635692492
2016-09-30,0.00207142330534895
2016-10-31,0.00201716007851613
2016-11-30,0.00198161851655228
2016-12-31,0.00190907310458885
2017-01-31,0.001877902512378
2017-02-28,0.00183539110545494
2017-03-31,0.00184822400830941
2017-04-30,0.00183880036565386
2017-05-31,0.00184778833546116
2017-06-30,0.00179889911761638
2017-07-31,0.00177434844138939
2017-08-31,0.00174599729782384
2017-09-30,0.00165351596487389
2017-10-31,0.00164636602056919
2017-11-30,0.0016090612836379
2017-12-31,0.00165867680705874
2018-01-31,0.00172376119950538
2018-02-28,0.00181526861597994
2018-03-31,0.00181327897668285
2018-04-30,0.00182805878213813
2018-05-31,0.00182815674365211
2018-06-30,0.00186148086447947
2018-07-31,0.00196362608938096
2018-08-31,0.00195231691112019
2018-09-30,0.00192559764108921
2018-10-31,0.00200784853183297
2018-11-30,0.00202016545888406
2018-12-31,0.00203758053741567
2019-01-31,0.00205834593725836
2019-02-28,0.00193105714455807
2019-03-31,0.00169210399363118
2019-04-30,0.00172428730015683
2019-05-31,0.00179209070577763
2019-06-30,0.0018505288971584
2019-07-31,0.00182371409706853
2019-08-31,0.00185809999745529
2019-09-30,0.00181779317578876
2019-10-31,0.00174614047913229
2019-11-30,0.00164008765960333
2019-12-31,0.0016166614478924
