date,UIMD
1953-01-31,-0.00572484009519051
1953-02-28,-0.00251927568198021
1953-03-31,-0.0018869118212874
1953-04-30,-0.00374603569661044
1953-05-31,-0.00141111030151078
1953-06-30,-0.00340406119830227
1953-07-31,-0.00191744058516759
1953-08-31,-0.00243671509975036
1953-09-30,-0.00146221770046314
1953-10-31,-0.00694413503816679
1953-11-30,-0.00204037485435714
1953-12-31,0.000184528863501137
1954-01-31,-0.000450073441662278
1954-02-28,-0.00417947773957152
1954-03-31,-0.00433922313177039
1954-04-30,0.000990571012463922
1954-05-31,-0.0012587057218146
1954-06-30,-0.00453313485742966
1954-07-31,-0.00193168194617447
1954-08-31,-0.00297221162938998
1954-09-30,-0.00476323655737558
1954-10-31,0.000707730497891887
1954-11-30,-0.00199320955685359
1954-12-31,-0.00180196781190595
1955-01-31,-0.000189947274597036
1955-02-28,-0.00344082415855511
1955-03-31,-0.00235962102838438
1955-04-30,-0.00340658025711645
1955-05-31,-0.00503240093813455
1955-06-30,-0.00139109850919535
1955-07-31,-0.00423728123935283
1955-08-31,0.00231649403712466
1955-09-30,-0.00375343661163736
1955-10-31,-0.000552285503939427
1955-11-30,-0.00302771650534802
1955-12-31,-0.00428129123268502
1956-01-31,-0.00146188155120569
1956-02-29,-0.00149257531270907
1956-03-31,-0.00138939435340413
1956-04-30,0.000874624598901191
1956-05-31,0.00173335079683707
1956-06-30,0.00287774566785531
1956-07-31,-0.00199868651327165
1956-08-31,-0.00163974319484054
1956-09-30,0.00242798356243802
1956-10-31,-0.00360384930431268
1956-11-30,0.000333273835223256
1956-12-31,-0.0027667046998567
1957-01-31,9.85655821035035e-05
1957-02-28,-0.00257388551606806
1957-03-31,-0.00227443581548007
1957-04-30,-0.00211092443838786
1957-05-31,-0.000391066195552727
1957-06-30,-0.00133131358324512
1957-07-31,-0.000772879435147808
1957-08-31,-0.0023526342257545
1957-09-30,-0.0034542902525702
1957-10-31,0.000363280664573999
1957-11-30,-0.000468587100480422
1957-12-31,0.0037772357415829
1958-01-31,0.000402630887353056
1958-02-28,0.00453535454913397
1958-03-31,0.00151369367707795
1958-04-30,-0.000831228746591879
1958-05-31,-0.00215769662347874
1958-06-30,-0.00229190665988929
1958-07-31,-0.000526763938456077
1958-08-31,-0.00341024067211146
1958-09-30,-0.00258647978681377
1958-10-31,-0.00144502932667881
1958-11-30,-0.00139101922136454
1958-12-31,-0.000535977793784508
1959-01-31,-0.0025802683105677
1959-02-28,-0.00353767352705907
1959-03-31,-0.00248361995581214
1959-04-30,-0.000955837713103676
1959-05-31,-0.000811098713924497
1959-06-30,-0.00161606615499087
1959-07-31,-0.00159023157372033
1959-08-31,-0.000345470659244951
1959-09-30,0.000731208569927189
1959-10-31,-0.00295380493867781
1959-11-30,-0.00185397519206487
1959-12-31,-0.00555575443791294
1960-01-31,-0.00276286693868933
1960-02-29,-0.00395518689112506
1960-03-31,0.000783176818224589
1960-04-30,-0.00242053056747635
1960-05-31,-0.00176390167604187
1960-06-30,-0.00494251524163675
1960-07-31,-0.000732722615370392
1960-08-31,-0.00265527478230165
1960-09-30,0.00231979062520176
1960-10-31,-0.00103805048610064
1960-11-30,-0.000763248773785491
1960-12-31,-0.000905471497416361
1961-01-31,-0.00168518397060231
1961-02-28,-0.00168175997167722
1961-03-31,-0.00289257170645042
1961-04-30,-0.00107148385076302
1961-05-31,-0.00225499932394916
1961-06-30,0.000410100973156515
1961-07-31,-0.00168799996040502
1961-08-31,-0.000915632918576186
1961-09-30,-0.00245614730479363
1961-10-31,-0.00256927459489675
1961-11-30,-0.00164409321486181
1961-12-31,-0.00145425473553633
1962-01-31,-0.000173537665081194
1962-02-28,-0.000498899658816068
1962-03-31,-0.00108978924287663
1962-04-30,-0.00127086342358212
1962-05-31,-0.00320517186597767
1962-06-30,-0.00205121377101311
1962-07-31,-0.000395521499004873
1962-08-31,0.00228327350392943
1962-09-30,-0.00358869208558375
1962-10-31,-0.0022786303996533
1962-11-30,-0.00230892789862687
1962-12-31,-0.000304402349330803
1963-01-31,-0.00102381863019227
1963-02-28,-0.00142884320583884
1963-03-31,-0.00330320332280849
1963-04-30,-0.00140442144559516
1963-05-31,0.000886964359579741
1963-06-30,0.000346533350695161
1963-07-31,-0.0002538906895864
1963-08-31,-0.00325625468105721
1963-09-30,-0.0015588082027654
1963-10-31,-0.001234550381563
1963-11-30,0.00120402185414517
1963-12-31,-7.31646107240821e-05
1964-01-31,-0.00299589418132955
1964-02-29,-0.000895727481654836
1964-03-31,-0.00168545646573904
1964-04-30,-0.0010186171732121
1964-05-31,-0.000957559304471534
1964-06-30,-0.00156098736679983
1964-07-31,-0.000940225138220759
1964-08-31,-0.000959599602191437
1964-09-30,-0.000356979879613693
1964-10-31,0.000937537248321937
1964-11-30,-0.000652969725432652
1964-12-31,-0.000983648384357243
1965-01-31,-0.00193894848491023
1965-02-28,-0.000965945059996062
1965-03-31,0.000266206005569995
1965-04-30,0.00123619875741111
1965-05-31,0.00214127439458071
1965-06-30,-0.00297459695056944
1965-07-31,-0.00302167545803644
1965-08-31,0.000227328612524957
1965-09-30,-0.00105866644836363
1965-10-31,0.000988160926755749
1965-11-30,0.000856810108328887
1965-12-31,-0.00140921821341541
1966-01-31,0.00368057778398656
1966-02-28,0.000299932144388971
1966-03-31,0.000386217960586019
1966-04-30,-0.000775345745329278
1966-05-31,-0.00207815232942585
1966-06-30,-0.000942867481133379
1966-07-31,0.00326492957384643
1966-08-31,4.98121071202586e-05
1966-09-30,5.06192007315004e-05
1966-10-31,-0.00183238536931232
1966-11-30,-0.00143487440715882
1966-12-31,-0.00333289743388862
1967-01-31,0.000483592253655719
1967-02-28,-0.00245949354103231
1967-03-31,0.000470155444074663
1967-04-30,-0.00232231154987231
1967-05-31,0.00374597621422168
1967-06-30,0.000722232533774711
1967-07-31,0.000527838007567288
1967-08-31,0.000576680575097751
1967-09-30,0.000495304673878644
1967-10-31,0.00344150815157878
1967-11-30,0.000383153660668476
1967-12-31,0.000459831571617403
1968-01-31,0.00049861969799441
1968-02-29,0.000557988088576124
1968-03-31,0.00048159820601892
1968-04-30,0.000303043768162663
1968-05-31,0.00325963884196464
1968-06-30,0.00331138945001884
1968-07-31,0.000408458927440208
1968-08-31,0.000352314697971085
1968-09-30,0.00315566546885024
1968-10-31,2.5759835291992e-05
1968-11-30,0.00275187059132373
1968-12-31,-0.000379519629903262
1969-01-31,-0.000474900665771895
1969-02-28,0.00496009375505861
1969-03-31,0.00215061596530872
1969-04-30,-0.000597398917329382
1969-05-31,0.00197055620534389
1969-06-30,0.00190725043362313
1969-07-31,-0.000880707518412692
1969-08-31,0.00172373262828077
1969-09-30,0.00143744388013294
1969-10-31,0.00143448455237969
1969-11-30,0.0017154756727549
1969-12-31,0.00199514347846523
1970-01-31,0.00194494440019044
1970-02-28,0.00191439214214999
1970-03-31,0.00199180697747704
1970-04-30,-0.000546865201802793
1970-05-31,0.00210979053966071
1970-06-30,-0.000548542931149332
1970-07-31,-0.000607253458423632
1970-08-31,0.0022241227857957
1970-09-30,0.00252206940892404
1970-10-31,0.00262493607278674
1970-11-30,0.00248121537905511
1970-12-31,0.000175726623239448
1971-01-31,-0.00218327666366058
1971-02-28,0.000422314563658841
1971-03-31,0.000474116192518809
1971-04-30,0.0028973932426758
1971-05-31,0.00286012430841787
1971-06-30,0.000396527185935738
1971-07-31,0.000628329430900755
1971-08-31,0.000534017621897958
1971-09-30,0.000617584878731439
1971-10-31,0.000712663408103506
1971-11-30,0.000692425167800647
1971-12-31,0.000496447684130361
1972-01-31,0.00297125329485489
1972-02-29,-0.00194659328329748
1972-03-31,0.000329916813098975
1972-04-30,0.000400411838084274
1972-05-31,0.000374999365976002
1972-06-30,0.000427359281978297
1972-07-31,0.000250060835957481
1972-08-31,0.00261871899476359
1972-09-30,0.000177968726904605
1972-10-31,0.00244135191956612
1972-11-30,-0.000107562352344876
1972-12-31,0.00204508369484677
1973-01-31,0.00413823624923973
1973-02-28,0.0063856019931087
1973-03-31,0.00398753518819658
1973-04-30,0.0016875031720097
1973-05-31,0.00389405366432741
1973-06-30,-0.00293262067615771
1973-07-31,0.0148800289657274
1973-08-31,0.00128113582459035
1973-09-30,0.00551520561472554
1973-10-31,0.00279135944346345
1973-11-30,0.00448317345734296
1973-12-31,0.0064452438537068
1974-01-31,0.00606721857023745
1974-02-28,0.00581945627588387
1974-03-31,0.00162253333770684
1974-04-30,0.0055749046546869
1974-05-31,0.00352962329718608
1974-06-30,0.00153727669677517
1974-07-31,0.00777535234795762
1974-08-31,0.00976062328835682
1974-09-30,0.00378341287743098
1974-10-31,0.00607097882446292
1974-11-30,0.00464634826718857
1974-12-31,0.00491467353141753
1975-01-31,0.00334843989987652
1975-02-28,0.00157629430769454
1975-03-31,0.00159997728238879
1975-04-30,-0.000219859553284074
1975-05-31,0.00534365285679986
1975-06-30,0.00708757133486287
1975-07-31,0.00145967303435946
1975-08-31,0.00500623376751223
1975-09-30,0.00308160783151807
1975-10-31,0.00506179094669104
1975-11-30,0.00321940687478157
1975-12-31,0.00116990316354847
1976-01-31,-0.000529597023231273
1976-02-29,-0.000390182595612385
1976-03-31,-0.000329600242894541
1976-04-30,0.00326914841806113
1976-05-31,0.00331568748558476
1976-06-30,0.00323094810180481
1976-07-31,0.00312987118559077
1976-08-31,0.00310280148284722
