date,UIMD
1953-03-31,-0.00246898037642962
1953-06-30,-0.00299752555009421
1953-09-30,-0.00541000859602373
1953-12-31,-0.000126587574228709
1954-03-31,-0.000843936490654071
1954-06-30,-0.00269276431679894
1954-09-30,0.00183458708125598
1954-12-31,0.00451598740766799
1955-03-31,-0.000403963465375511
1955-06-30,0.00459254171135016
1955-09-30,-0.00025785142790089
1955-12-31,-0.00360808924025294
1956-03-31,0.00352402061354935
1956-06-30,0.000536015878794968
1956-09-30,-0.000394742942873642
1956-12-31,-0.0027094615752907
1957-03-31,-0.00134501583391993
1957-06-30,-0.00191803439814196
1957-09-30,-0.00184540356757135
1957-12-31,0.0101765797209273
1958-03-31,0.000150768930153032
1958-06-30,-0.00438747869028146
1958-09-30,0.00193159243892242
1958-12-31,0.00132680829177041
1959-03-31,0.0035136116305583
1959-06-30,-0.000151848205208773
1959-09-30,-0.000639347617039585
1959-12-31,-0.00673493250104812
1960-03-31,0.000838417711610533
1960-06-30,-0.00105528128890231
1960-09-30,0.00830773324018379
1960-12-31,0.00116629423722946
1961-03-31,0.000586529492687942
1961-06-30,0.00412799345723986
1961-09-30,-0.00340146398428014
1961-12-31,0.00120916996198051
1962-03-31,-0.00501203254783513
1962-06-30,0.00108987238638467
1962-09-30,-0.00621948971901919
1962-12-31,-0.00126474839038938
1963-03-31,-0.00136258910863755
1963-06-30,-0.0018951307999747
1963-09-30,-0.00220223069531054
1963-12-31,-0.00522249738592926
1964-03-31,-0.00534426053936231
1964-06-30,-0.00552634979080792
1964-09-30,-0.000851476115742661
1964-12-31,-0.00400471048130285
1965-03-31,0.00346024411726417
1965-06-30,-0.00530093399796104
1965-09-30,-0.00095919096035683
1965-12-31,0.000108430750176112
1966-03-31,-0.00498031863065893
1966-06-30,-0.000887895039401818
1966-09-30,-0.00482446098808467
1966-12-31,-0.00891155137048593
1967-03-31,-0.00119803520538247
1967-06-30,-0.00154576009033442
1967-09-30,0.000316051528879304
1967-12-31,-0.00310452288957367
1968-03-31,-0.0013324890677425
1968-06-30,-0.00152708434100844
1968-09-30,-0.00154591092686781
1968-12-31,-0.000566370243784028
1969-03-31,-0.00243508101490887
1969-06-30,-0.00097929527257036
1969-09-30,0.00113556052168189
1969-12-31,0.000356107750845804
1970-03-31,-0.00147131930931461
1970-06-30,-0.00716519361721886
1970-09-30,0.00106008732302153
1970-12-31,-0.00911885667387007
1971-03-31,-0.00163244417730236
1971-06-30,-0.0046820545103076
1971-09-30,-0.00277373482631882
1971-12-31,-0.00239381907032665
1972-03-31,-0.0027855594004985
1972-06-30,0.000246511031416511
1972-09-30,0.00182732814607627
1972-12-31,0.0113514124394505
1973-03-31,0.00779578726489889
1973-06-30,0.00870584884807225
1973-09-30,0.00130854099654664
1973-12-31,0.0066735541133579
1974-03-31,-0.00228762886438523
1974-06-30,0.0075777615836503
1974-09-30,0.00289444636979282
1974-12-31,0.000278275901203537
1975-03-31,-0.00122967254040931
1975-06-30,0.00810527235058424
1975-09-30,0.00931065623243359
1975-12-31,-0.000406608896385862
1976-03-31,0.00537094748867912
1976-06-30,0.00706525032193105
1976-09-30,0.00362484647576494
1976-12-31,0.00895529280594003
1977-03-31,0.00492474836490212
1977-06-30,0.000806783393779426
1977-09-30,0.00318993197273543
1977-12-31,0.00246582285673346
