date,UIMD
1954-12-31,0.00895332883023382
1955-12-31,-0.00874585625178675
1956-12-31,-0.0107978689852236
1957-12-31,0.0162956765859685
1958-12-31,0.00146621779714971
1959-12-31,0.00516149816206189
1960-12-31,-0.00248934273434768
1961-12-31,-0.0090240932165098
1962-12-31,-0.0130327853489438
1963-12-31,-0.0117927118799982
1964-12-31,-0.00957548989186
1965-12-31,-0.00387611493729877
1966-12-31,-0.0139763247331083
1967-12-31,-0.0141726135367427
1968-12-31,1.26075350905877e-05
1969-12-31,-0.0109726503486768
1970-12-31,-0.0112322218745999
1971-12-31,0.00971897507174255
1972-12-31,0.00312590072658193
1973-12-31,0.0123266164986937
1974-12-31,0.0283399706684238
1975-12-31,0.011623559137737
1976-12-31,0.0136178715492274
1977-12-31,0.00904585117618539
