date,EITB1
1996-04-30,1.13842511812339
1996-05-31,1.12074986472287
1996-06-30,1.13892162385114
1996-07-31,1.01364570269793
1996-08-31,0.652474233558827
1996-09-30,0.507152140216451
1996-10-31,0.488523509663689
1996-11-30,0.503252529202475
1996-12-31,0.616438560905848
1997-01-31,0.782164844870612
1997-02-28,0.907788943688459
1997-03-31,1.04516002948605
1997-04-30,0.929584403010327
1997-05-31,0.638527961221983
1997-06-30,0.602458243865855
1997-07-31,0.728758586003517
1997-08-31,0.754258730328697
1997-09-30,0.540667527566792
1997-10-31,0.318789277637012
1997-11-30,0.312201226492827
1997-12-31,0.118178639235669
1998-01-31,0.075520847260266
1998-02-28,0.3320461969166
1998-03-31,0.345344506015104
1998-04-30,0.408762422411743
1998-05-31,0.430732225606123
1998-06-30,0.296692591550237
1998-07-31,0.335146308391457
1998-08-31,0.316931810736288
1998-09-30,0.61087934247236
1998-10-31,1.14553686839988
1998-11-30,1.50040881603417
1998-12-31,1.13673948237801
1999-01-31,0.574310255425186
1999-02-28,0.213860337899325
1999-03-31,-0.0449136002945418
1999-04-30,0.027362934513165
1999-05-31,-0.00573296058621575
1999-06-30,0.104742481051549
1999-07-31,0.161821564543815
1999-08-31,0.23676045994721
1999-09-30,0.335737714859322
1999-10-31,0.281730053101469
1999-11-30,-0.0188028923091663
1999-12-31,-0.283061329683223
2000-01-31,-0.893754524548875
2000-02-29,-2.12356166893056
2000-03-31,-1.16215412643246
2000-04-30,-0.58125966344688
2000-05-31,-0.286154430665486
2000-06-30,0.0919502222425828
2000-07-31,0.08855035955365
2000-08-31,0.0476950447037918
2000-09-30,-0.047309062306108
2000-10-31,-0.0120011023232864
2000-11-30,0.177506781011624
2000-12-31,0.221956262927209
2001-01-31,0.0380856695588379
2001-02-28,-0.136803056036564
2001-03-31,-0.00133539265058724
2001-04-30,0.114804239193181
2001-05-31,0.144852131225856
2001-06-30,0.159134977679461
2001-07-31,0.181745279962902
2001-08-31,0.247281360146239
2001-09-30,0.413320212465103
2001-10-31,0.35902708805155
2001-11-30,0.186673143436346
2001-12-31,0.160823841336832
2002-01-31,0.273378177205449
2002-02-28,0.686597326022327
2002-03-31,0.716745061628424
2002-04-30,0.626600249212083
2002-05-31,0.620426496229894
2002-06-30,0.778954699498934
2002-07-31,0.840257469405511
2002-08-31,0.568515524001407
2002-09-30,0.372918664714441
2002-10-31,0.414218568846436
2002-11-30,0.281224034520876
2002-12-31,0.0601718347549973
2003-01-31,0.0343805177665399
2003-02-28,0.18171644266452
2003-03-31,0.0718597242733068
2003-04-30,-0.10810820669733
2003-05-31,-0.452236134369016
2003-06-30,-0.500360532358579
2003-07-31,-0.520052369353387
2003-08-31,-0.488931974884169
2003-09-30,-0.156458207005948
2003-10-31,-0.115714684955266
2003-11-30,-0.0340275469834173
2003-12-31,0.0294818622826549
2004-01-31,0.0108701202809379
2004-02-29,0.0283056538164456
2004-03-31,0.0480130776049978
2004-04-30,0.118445126004605
2004-05-31,0.196596825392257
2004-06-30,0.150556320812739
2004-07-31,0.0146815668655352
2004-08-31,-0.0905408253656398
2004-09-30,0.0543628974372638
2004-10-31,0.0894568836976687
2004-11-30,0.0889479368196865
2004-12-31,0.115101582919326
2005-01-31,0.0568546341193824
2005-02-28,-0.043836580152865
2005-03-31,0.0150242393172725
2005-04-30,-0.000961891526486125
2005-05-31,0.0785518923186538
2005-06-30,0.16752098272986
2005-07-31,0.215476208135323
2005-08-31,0.411539848674299
2005-09-30,0.366462222336736
2005-10-31,0.421375427049101
2005-11-30,0.473324393792121
2005-12-31,0.275256266408723
2006-01-31,0.145320216234445
2006-02-28,0.201853948755517
2006-03-31,0.363317555839563
2006-04-30,0.285456202355562
2006-05-31,0.14371419081172
2006-06-30,0.00766623471453998
2006-07-31,-0.0406651133997014
2006-08-31,-0.198216842928298
2006-09-30,-0.162304964833367
2006-10-31,-0.256219322104367
2006-11-30,-0.268622486269056
2006-12-31,-0.115846933110508
2007-01-31,-0.00395129081761875
2007-02-28,0.0704308705731036
2007-03-31,0.0142091888514562
2007-04-30,0.057889759875369
2007-05-31,0.0358478626524497
2007-06-30,0.138989931562658
2007-07-31,0.330431638343904
2007-08-31,0.441925141768196
2007-09-30,0.427851478345352
2007-10-31,0.246365093962767
2007-11-30,0.328111107331945
2007-12-31,0.463903725765148
2008-01-31,0.454151551927292
2008-02-29,0.434347606591919
2008-03-31,0.31977466320506
2008-04-30,0.34831913791061
2008-05-31,0.505587660903101
2008-06-30,0.465710531511692
2008-07-31,0.347473869262932
2008-08-31,0.49786418831024
2008-09-30,0.491974031761196
2008-10-31,0.359872794456571
2008-11-30,0.205403974789912
2008-12-31,0.0500826388368308
2009-01-31,0.0101210024242121
2009-02-28,0.0274894789192697
2009-03-31,0.171792761164743
2009-04-30,0.27436408231933
2009-05-31,0.345465018113175
2009-06-30,0.400577290215624
2009-07-31,0.493647579048001
2009-08-31,0.468045619342593
2009-09-30,0.352901404253503
2009-10-31,0.234930828193883
2009-11-30,0.281383955886268
2009-12-31,0.291332394229783
2010-01-31,0.118923943074159
2010-02-28,0.0168994328087242
2010-03-31,0.0532834769697683
2010-04-30,0.0592206400999803
2010-05-31,0.172655697230521
2010-06-30,0.179608293330295
2010-07-31,0.158442704639844
2010-08-31,0.248325177557346
2010-09-30,0.330894959961315
2010-10-31,0.415683663328156
2010-11-30,0.393415512509145
2010-12-31,0.41505566229221
2011-01-31,0.466802428741754
2011-02-28,0.487425597844496
2011-03-31,0.407806841867596
2011-04-30,0.245095197010869
