date,EITB1
1996-04-30,1.1442116365165
1996-05-31,1.12522845986328
1996-06-30,1.14306686719484
1996-07-31,1.01236933958394
1996-08-31,0.646542947934484
1996-09-30,0.499946484508621
1996-10-31,0.483319524842276
1996-11-30,0.496901924619684
1996-12-31,0.612735969534953
1997-01-31,0.784752535184599
1997-02-28,0.911176260421574
1997-03-31,1.05714656804886
1997-04-30,0.936077111702525
1997-05-31,0.631080576551079
1997-06-30,0.597385510277633
1997-07-31,0.735804112789406
1997-08-31,0.764012254071676
1997-09-30,0.540630659434632
1997-10-31,0.313289737814684
1997-11-30,0.311463158397458
1997-12-31,0.109710745721189
1998-01-31,0.0651178140460296
1998-02-28,0.335099780547817
1998-03-31,0.346385051563993
1998-04-30,0.410869381396084
1998-05-31,0.434177439544256
1998-06-30,0.29106056819365
1998-07-31,0.329602668371665
1998-08-31,0.309841088209165
1998-09-30,0.611308853013012
1998-10-31,1.16175962014822
1998-11-30,1.52506531119953
1998-12-31,1.14798708008266
1999-01-31,0.569652965230705
1999-02-28,0.20347668191062
1999-03-31,-0.0587016803260378
1999-04-30,0.0224201659472372
1999-05-31,-0.00993560510484381
1999-06-30,0.104067569983356
1999-07-31,0.162846814472709
1999-08-31,0.241318358336043
1999-09-30,0.345432447399017
1999-10-31,0.294221384489031
1999-11-30,-0.0120700152059006
1999-12-31,-0.272576163472233
2000-01-31,-0.896545134486874
2000-02-29,-2.1865616433526
2000-03-31,-1.17134856757706
2000-04-30,-0.575387031318487
2000-05-31,-0.280588861428963
2000-06-30,0.106964386403986
2000-07-31,0.0960529570393824
2000-08-31,0.0504246833269853
2000-09-30,-0.0516224029432046
2000-10-31,-0.0160677812058414
2000-11-30,0.18272613377958
2000-12-31,0.229153042967962
2001-01-31,0.0371476240781853
2001-02-28,-0.144878416362651
2001-03-31,-0.00351078682935146
2001-04-30,0.116961384323778
2001-05-31,0.145460099256462
2001-06-30,0.15876769546967
2001-07-31,0.180952514651213
2001-08-31,0.247325422313921
2001-09-30,0.418911428856603
2001-10-31,0.361450219658117
2001-11-30,0.17897645948054
2001-12-31,0.151993246604013
2002-01-31,0.270508027240626
2002-02-28,0.699697421099131
2002-03-31,0.724169754543771
2002-04-30,0.628913103172088
2002-05-31,0.622925849742795
2002-06-30,0.781027542563583
2002-07-31,0.848151068540628
2002-08-31,0.566213743856037
2002-09-30,0.36653841047509
2002-10-31,0.415762455060547
2002-11-30,0.281274395310528
2002-12-31,0.0540153353537887
2003-01-31,0.0317730595308363
2003-02-28,0.188037788138363
2003-03-31,0.0765907380285485
2003-04-30,-0.104308656112045
2003-05-31,-0.462867160879916
2003-06-30,-0.507442856581388
2003-07-31,-0.527602219275125
2003-08-31,-0.496309075224048
2003-09-30,-0.149843524098975
2003-10-31,-0.114962155123716
2003-11-30,-0.0321711066342471
2003-12-31,0.032166014228316
2004-01-31,0.0116496586857839
2004-02-29,0.0281454305821797
2004-03-31,0.0480074072696325
2004-04-30,0.12065698693805
2004-05-31,0.201883590740064
2004-06-30,0.153717770150276
2004-07-31,0.0128929980524209
2004-08-31,-0.0978830324992008
2004-09-30,0.0554851801582458
2004-10-31,0.0905921658595188
2004-11-30,0.0889852575050211
2004-12-31,0.11792805467088
2005-01-31,0.0578795257244797
2005-02-28,-0.0472058848742089
2005-03-31,0.0144872614254799
2005-04-30,-0.00415659516152256
2005-05-31,0.0761993350553284
2005-06-30,0.167826637281593
2005-07-31,0.214459476903411
2005-08-31,0.417924010994809
2005-09-30,0.368176326997039
2005-10-31,0.424234014316664
2005-11-30,0.480679999149199
2005-12-31,0.27324035149344
2006-01-31,0.139001736596441
2006-02-28,0.198889978748285
2006-03-31,0.370518001639947
2006-04-30,0.289977797631306
2006-05-31,0.144418167924271
2006-06-30,0.00575498887148951
2006-07-31,-0.0406558498624597
2006-08-31,-0.203639604396512
2006-09-30,-0.163435926125212
2006-10-31,-0.260978900976162
2006-11-30,-0.274827980907232
2006-12-31,-0.117193956609971
2007-01-31,-0.000861315790700978
2007-02-28,0.0742193505678401
2007-03-31,0.0130910619238388
2007-04-30,0.0572871776577799
2007-05-31,0.0322529806641789
2007-06-30,0.137099929477656
2007-07-31,0.335025526487501
2007-08-31,0.448156985767615
2007-09-30,0.431413355257357
2007-10-31,0.240703354588806
2007-11-30,0.325666468095079
2007-12-31,0.466355600138206
2008-01-31,0.455985234265021
2008-02-29,0.434835061552423
