date,EITB1
2009-02-28,0.0340721929240749
2009-03-31,0.183859482923794
2009-04-30,0.28781696414406
2009-05-31,0.354021105637381
2009-06-30,0.409082324568686
2009-07-31,0.518787647532534
2009-08-31,0.485923580114078
2009-09-30,0.353802769216367
2009-10-31,0.22030054530645
2009-11-30,0.288242677721622
2009-12-31,0.311325922980642
2010-01-31,0.108436384277047
2010-02-28,-0.00801077796535621
2010-03-31,0.0447506460331354
2010-04-30,0.0466772531365054
2010-05-31,0.182071708427171
2010-06-30,0.182371358517632
2010-07-31,0.146223139804118
2010-08-31,0.244052060210749
2010-09-30,0.334904453975692
2010-10-31,0.428744403375632
2010-11-30,0.394081344373215
2010-12-31,0.415109549344523
2011-01-31,0.482315174998785
2011-02-28,0.511275071826458
2011-03-31,0.421353287792639
2011-04-30,0.228569189515022
2011-05-31,0.171784557995897
2011-06-30,0.18731097707894
2011-07-31,0.072726285015962
2011-08-31,-0.0815579757288397
2011-09-30,0.0578530057123464
2011-10-31,0.0866891252516823
2011-11-30,0.15567133634197
2011-12-31,0.185279888633552
2012-01-31,0.182849255253365
2012-02-29,0.244634618799501
2012-03-31,0.24261667028716
2012-04-30,0.258593819379118
2012-05-31,0.205597940029971
2012-06-30,-0.0230323987261078
2012-07-31,-0.109686087304418
2012-08-31,0.082341017015062
2012-09-30,0.35624448285096
2012-10-31,0.196847548012585
2012-11-30,-0.0115795934477076
2012-12-31,-0.00779102215268321
2013-01-31,0.127029732675917
2013-02-28,0.138314783813904
2013-03-31,0.158346419338152
2013-04-30,0.128801000328351
2013-05-31,0.112564022176424
2013-06-30,0.0912014942111014
2013-07-31,0.250252648493481
2013-08-31,0.181423748227464
2013-09-30,0.159343538497811
2013-10-31,0.1748530993053
2013-11-30,0.174466151244177
2013-12-31,0.0524828417239146
2014-01-31,0.0694768441822654
2014-02-28,-0.0419013808890876
2014-03-31,-0.0195875920095938
2014-04-30,-0.0133561245586607
2014-05-31,-0.0940397563865081
2014-06-30,-0.0682105496412972
2014-07-31,-0.0351745751780625
2014-08-31,-0.0313190887233914
2014-09-30,-0.0662491600919403
2014-10-31,-0.0431002241897524
2014-11-30,0.041682633171276
2014-12-31,0.0471900249360562
2015-01-31,-0.0613710662659076
2015-02-28,-0.229273272038796
2015-03-31,-0.245473051864012
2015-04-30,-0.0175387384960379
2015-05-31,0.124831309185759
2015-06-30,0.077220605206921
2015-07-31,0.0236503572537381
2015-08-31,-0.0247312964788873
2015-09-30,-0.0861560710575036
2015-10-31,-0.130328096149702
2015-11-30,-0.0965875412883655
2015-12-31,-0.0723746148463716
2016-01-31,-0.0930475593111663
2016-02-29,-0.1087468748349
2016-03-31,-0.136623132510548
2016-04-30,-0.174720562264313
2016-05-31,-0.00325360687358487
2016-06-30,0.0734409510161626
2016-07-31,0.13050407625908
2016-08-31,0.090918759799544
2016-09-30,-0.0333432839331597
2016-10-31,-0.00287644592426382
2016-11-30,-0.000709909712246812
2016-12-31,0.0295661746008571
2017-01-31,0.0732238555697343
2017-02-28,0.0835894365621418
2017-03-31,0.082620492485317
2017-04-30,0.0545847882759584
2017-05-31,-0.0221440530826327
2017-06-30,-0.0196663912029913
2017-07-31,-0.297463321218027
2017-08-31,-0.123023080082511
2017-09-30,0.143465710650122
2017-10-31,0.146911065206805
2017-11-30,0.112484910197029
2017-12-31,0.0646516138880457
2018-01-31,0.0881052541887334
2018-02-28,0.00324848718531674
2018-03-31,0.0906080691500864
2018-04-30,0.0893915841300938
2018-05-31,0.1447350071977
2018-06-30,0.153435487495003
2018-07-31,0.0948730549602617
2018-08-31,0.0523531401605789
2018-09-30,0.136090745536737
2018-10-31,0.1322496444158
2018-11-30,0.0908844913035684
2018-12-31,0.0402990790407337
2019-01-31,-0.0141915084721215
2019-02-28,0.13268771761043
2019-03-31,0.113641832814749
2019-04-30,0.171156190489888
2019-05-31,0.122611763205925
2019-06-30,0.179526317365086
2019-07-31,-0.161678008318382
2019-08-31,-0.179250168038509
2019-09-30,-0.00296172693047353
2019-10-31,-0.00749321510695461
2019-11-30,0.0760918563918016
2019-12-31,0.0415876145077363
