date,UITB1
1954-02-28,0.143918292775367
1954-03-31,-0.209692130520598
1954-04-30,-0.239740197983067
1954-05-31,0.284995499459252
1954-06-30,0.0789295602290928
1954-07-31,-0.200321691233309
1954-08-31,0.0596137787796888
1954-09-30,-0.0787880431264267
1954-10-31,-0.249785425788109
1954-11-30,0.260562726103634
1954-12-31,-0.0234379975551057
1955-01-31,0.00647336031068231
1955-02-28,0.177145213542363
1955-03-31,-0.0983396093391448
1955-04-30,0.0246992381216093
1955-05-31,-0.0733977117448117
1955-06-30,-0.182740282605655
1955-07-31,0.187999288962567
1955-08-31,-0.20759642662557
1955-09-30,0.383238761907894
1955-10-31,-0.195137418860367
1955-11-30,0.146713837572232
1955-12-31,-0.0953063203041731
1956-01-31,-0.239365128864214
1956-02-29,0.00561340154412604
1956-03-31,0.00092145877622557
1956-04-30,-0.0464898625182355
1956-05-31,0.0811697279690073
1956-06-30,0.146793241577628
1956-07-31,0.1940090341611
1956-08-31,-0.159844493273023
1956-09-30,-0.0937855564034217
1956-10-31,0.256682241452212
1956-11-30,-0.239474220070593
1956-12-31,0.142254010450712
1957-01-31,-0.162158583809873
1957-02-28,0.173768183923328
1957-03-31,-0.0508511784240356
1957-04-30,-0.0274592563256624
1957-05-31,-0.0363410211894664
1957-06-30,0.11944875115992
1957-07-31,-0.0288217714969311
1957-08-31,0.0693167303590983
1957-09-30,-0.0897393762565269
1957-10-31,-0.252473819918873
1957-11-30,0.0278127972407223
1957-12-31,-0.0802329142457113
1958-01-31,0.20630876777537
1958-02-28,-0.0349652309807362
1958-03-31,0.356337603769404
1958-04-30,0.0740080460332885
1958-05-31,-0.12458621204636
1958-06-30,-0.102175789357634
1958-07-31,-0.0844387827916708
1958-08-31,0.192189023015442
1958-09-30,-0.187570969162029
1958-10-31,-0.068730603098581
1958-11-30,0.129421002276263
1958-12-31,-0.0314163705177399
1959-01-31,0.0589169103825598
1959-02-28,-0.0693041161811893
1959-03-31,-0.159471691299974
1959-04-30,-0.02824624478222
1959-05-31,0.0911434135701712
1959-06-30,0.0821608164823898
1959-07-31,-0.0163212947546821
1959-08-31,0.0105998022094555
1959-09-30,0.0312316957471646
1959-10-31,0.153706616545139
1959-11-30,-0.103644756404539
1959-12-31,0.042168374237068
1960-01-31,-0.257627480579302
1960-02-29,0.0278521587649534
1960-03-31,-0.188986754739093
1960-04-30,0.350284219627453
1960-05-31,-0.0552126726640079
1960-06-30,0.0110923163389995
1960-07-31,-0.211872212576766
1960-08-31,0.111553983896866
1960-09-30,-0.0990686329083584
1960-10-31,0.274039450846496
1960-11-30,0.0131460772057369
1960-12-31,0.0069323996640113
1961-01-31,0.0021464881141367
1961-02-28,-0.0228113869900647
1961-03-31,-0.0623140609254726
1961-04-30,-0.126313468717303
1961-05-31,0.0432142481126057
1961-06-30,-0.0895787735922538
1961-07-31,0.16634272359428
1961-08-31,0.00976818903154278
1961-09-30,0.0532586009853576
1961-10-31,-0.0818848631479766
1961-11-30,-0.0417374008666455
1961-12-31,0.00908882285270238
1962-01-31,-0.0483449312560469
1962-02-28,0.106521016923214
1962-03-31,0.0781360810011744
1962-04-30,0.0140677270568796
1962-05-31,-0.0135772956493365
1962-06-30,-0.149586512847849
1962-07-31,-0.0981309627476792
1962-08-31,0.0745391524332737
1962-09-30,0.342025539833717
1962-10-31,-0.232246571683677
1962-11-30,-0.0429057387728028
1962-12-31,-0.0747049253952355
1963-01-31,0.0842801758980753
1963-02-28,0.0382905697536293
1963-03-31,0.0138084690523002
1963-04-30,-0.191490820638346
1963-05-31,-0.0159493702329973
1963-06-30,0.188517383038765
1963-07-31,0.0890188329816428
1963-08-31,0.0697490867285467
1963-09-30,-0.20134915325235
1963-10-31,-0.0290229987145342
1963-11-30,-0.0185718711789892
1963-12-31,0.175059790719015
1964-01-31,0.0595695707473241
1964-02-29,-0.153472546707057
1964-03-31,-0.00545243586085881
1964-04-30,-0.0475101281565775
1964-05-31,0.0391066625065232
1964-06-30,-0.00040292597824132
1964-07-31,-0.0646101677763851
1964-08-31,0.00576494720071391
1964-09-30,-0.00724938832312
1964-10-31,0.000187541801535518
1964-11-30,0.145974361070249
1964-12-31,-0.0174550354706215
1965-01-31,-0.0060013156501359
1965-02-28,-0.109830143278099
1965-03-31,-0.0862707127559333
1965-04-30,0.0597593639262488
1965-05-31,0.136397082422921
1965-06-30,0.202415016329665
1965-07-31,-0.208852486830745
1965-08-31,-0.218867498785871
1965-09-30,0.079324334892735
1965-10-31,-0.0688294413693732
1965-11-30,0.0756808722739482
1965-12-31,0.0748219436786682
1966-01-31,-0.199296828940564
1966-02-28,0.31611339903972
1966-03-31,-0.00713484597732039
1966-04-30,0.0525816114699278
1966-05-31,-0.079060901515605
1966-06-30,-0.158602832870557
1966-07-31,-0.0259388472412593
1966-08-31,0.287550843534739
1966-09-30,0.0246236531213881
1966-10-31,0.0161743178057571
1966-11-30,-0.101877804754665
1966-12-31,-0.0483328003747094
1967-01-31,-0.248379532986257
1967-02-28,0.143377862760378
1967-03-31,-0.201772042941387
1967-04-30,0.115108518671202
1967-05-31,-0.228604826693393
1967-06-30,0.354027693892172
1967-07-31,0.00706114940909597
1967-08-31,0.00458098176170646
1967-09-30,-0.00698879389369933
1967-10-31,-0.0802192867405186
1967-11-30,0.225351918053236
1967-12-31,-0.013450966695066
1968-01-31,-0.0577369712128716
1968-02-29,-0.034961296925713
1968-03-31,-0.0200627275176274
1968-04-30,-0.0697305139029284
1968-05-31,-0.105001985548271
1968-06-30,0.166139782102451
1968-07-31,0.111734790243311
1968-08-31,-0.0944478759052138
1968-09-30,-0.102714671437764
1968-10-31,0.150985028416966
1968-11-30,-0.102476749830242
1968-12-31,0.159375972369457
1969-01-31,-0.199225901854655
1969-02-28,-0.14892712702417
1969-03-31,0.3568273725418
1969-04-30,0.0299148837365673
1969-05-31,-0.165025145377224
1969-06-30,0.0757525818696451
1969-07-31,0.0662803266607869
1969-08-31,-0.150282433778278
1969-09-30,-0.00537901572859256
1969-10-31,0.00502794203799528
1969-11-30,0.0764705821669785
1969-12-31,-0.0351754544290621
1970-01-31,0.00527911119538371
1970-02-28,-0.0131762978295289
1970-03-31,0.0353566462344966
1970-04-30,0.111662581634908
1970-05-31,-0.147042327701219
1970-06-30,0.0623111254413841
1970-07-31,-0.12339868793225
1970-08-31,-0.146903197449381
1970-09-30,0.0532478204150134
1970-10-31,0.0967511802601475
1970-11-30,0.0816683934061378
1970-12-31,0.124647326974966
1971-01-31,-0.0560178206901242
1971-02-28,-0.236706402448958
1971-03-31,0.0117734691164655
1971-04-30,0.0015035625877661
1971-05-31,0.210834492969215
1971-06-30,0.145676242385812
1971-07-31,-0.0841116154336407
1971-08-31,-0.123947741223676
1971-09-30,-0.0214377927315286
1971-10-31,-0.023801803377654
1971-11-30,-0.0315651306206524
1971-12-31,-0.0464529798394429
1972-01-31,0.00822621669106677
1972-02-29,0.267341817004845
1972-03-31,-0.201811045720672
1972-04-30,0.0110590076960893
1972-05-31,-0.00585428537164667
1972-06-30,-0.00417870421552161
1972-07-31,-0.0335419175989153
1972-08-31,-0.0304691039900996
1972-09-30,0.134386048817949
1972-10-31,-0.158898000677726
1972-11-30,0.0785955471169986
1972-12-31,-0.171046750446537
1973-01-31,-0.0559886373549131
1973-02-28,0.143763283019833
1973-03-31,0.291018196498143
1973-04-30,0.0261860843414536
1973-05-31,-0.15752988692694
1973-06-30,0.072918258789471
1973-07-31,-0.719619202638516
1973-08-31,0.891141035373701
1973-09-30,-0.395645414970283
1973-10-31,0.0455555740813416
1973-11-30,-0.110805270830676
1973-12-31,-0.0212765074757106
1974-01-31,0.148300125149852
1974-02-28,0.170727918951951
1974-03-31,0.201226201157147
1974-04-30,-0.351845328504525
1974-05-31,0.0481356857319141
1974-06-30,-0.0196412014633214
1974-07-31,-0.336240369346438
1974-08-31,0.287921420086207
1974-09-30,0.246926205657539
1974-10-31,-0.0273683392564581
1974-11-30,0.164312391030088
1974-12-31,-0.131177436349575
1975-01-31,0.0217762311789449
1975-02-28,0.0183430664334435
1975-03-31,-0.107413320196697
1975-04-30,-0.115206933515524
1975-05-31,-0.30738343475858
1975-06-30,0.216744719091383
1975-07-31,0.305592741775919
1975-08-31,-0.213255548683853
1975-09-30,0.102239145779619
1975-10-31,-0.0958531616426908
1975-11-30,0.232344587696975
1975-12-31,0.026812624740658
1976-01-31,-0.0895552271785142
1976-02-29,-0.103654724118526
1976-03-31,-0.150721408215344
1976-04-30,-0.191393565339742
1976-05-31,0.151796780105878
1976-06-30,0.0595743772313505
1976-07-31,0.000507853275540038
1976-08-31,0.0314708387604615
1976-09-30,-0.000656468185179726
1976-10-31,0.0169860752766865
1976-11-30,-0.154392983490955
1976-12-31,-0.0238564004849582
1977-01-31,-0.032314675575255
