date,UITB
1953-06-30,0.154380096088662
1953-07-31,-0.00757553715589164
1953-08-31,0.124661615630425
1953-09-30,0.0582098006966002
1953-10-31,0.157418552465495
1953-11-30,-0.395226833411746
1953-12-31,0.0089960122948161
1954-01-31,0.211504665147725
1954-02-28,0.170343403682879
1954-03-31,-0.246031214039068
1954-04-30,-0.29214775855196
1954-05-31,0.261983356378665
1954-06-30,0.0304412070962519
1954-07-31,-0.295686205175583
1954-08-31,-0.0355252304847042
1954-09-30,-0.180963056410948
1954-10-31,-0.351342559028943
1954-11-30,0.217613950683355
1954-12-31,-0.0608274664750352
1955-01-31,-0.0234791933985036
1955-02-28,0.154725846416766
1955-03-31,-0.152192607723729
1955-04-30,-0.0402731780222178
1955-05-31,-0.148543749695269
1955-06-30,-0.264656219061381
1955-07-31,0.146747635793597
1955-08-31,-0.240243791051641
1955-09-30,0.394692096749528
1955-10-31,-0.219243426651203
1955-11-30,0.124411655936419
1955-12-31,-0.14465841927196
1956-01-31,-0.290012904751222
1956-02-29,-0.00409344307305595
1956-03-31,0.0293697789866889
1956-04-30,0.0327975454444836
1956-05-31,0.221211268408514
1956-06-30,0.318725508018015
1956-07-31,0.373291748265757
1956-08-31,-0.0257920476685739
1956-09-30,0.0389102217205826
1956-10-31,0.41707654414922
1956-11-30,-0.124243101140789
1956-12-31,0.277425329495977
1957-01-31,-0.0383565609728514
1957-02-28,0.310891619387459
1957-03-31,0.0661606874304513
1957-04-30,0.0847130978424965
1957-05-31,0.0756879667999162
1957-06-30,0.234256403935449
1957-07-31,0.0759789964987188
1957-08-31,0.152525527535019
1957-09-30,-0.0332822752972371
1957-10-31,-0.199816031947503
1957-11-30,0.125873664422104
1957-12-31,0.0531394719967485
1958-01-31,0.403925040614237
1958-02-28,0.152210904667126
1958-03-31,0.558710905216467
1958-04-30,0.218693559450909
1958-05-31,-0.0486701703340748
1958-06-30,-0.0852107493475338
1958-07-31,-0.0842863560977269
1958-08-31,0.183029448368326
1958-09-30,-0.219562626337247
1958-10-31,-0.107449116517075
1958-11-30,0.0895946287408791
1958-12-31,-0.0719763095390216
1959-01-31,0.00533854175272816
1959-02-28,-0.150322923512798
1959-03-31,-0.244538906286006
1959-04-30,-0.0897305900130568
1959-05-31,0.0657882206414031
1959-06-30,0.0745287173935703
1959-07-31,-0.0289125588031136
1959-08-31,-0.0129830790151074
1959-09-30,0.0229930417513864
1959-10-31,0.133084235364635
1959-11-30,-0.174625055011931
1959-12-31,-0.037580364326972
1960-01-31,-0.369504736732428
1960-02-29,-0.0637152964100029
1960-03-31,-0.250197985818645
1960-04-30,0.325206344904069
1960-05-31,-0.0815163712085743
1960-06-30,-0.0226502454768163
1960-07-31,-0.26830398109705
1960-08-31,0.103787701934044
1960-09-30,-0.0906551318933603
1960-10-31,0.330661902049384
1960-11-30,0.0353253714646399
1960-12-31,0.0100329115183558
1961-01-31,-0.0152593442709224
1961-02-28,-0.0738611472696462
1961-03-31,-0.124243101140789
1961-04-30,-0.199638888763228
1961-05-31,-0.00686235195906527
1961-06-30,-0.124243101140789
1961-07-31,0.160288660554565
1961-08-31,-0.00703855874905994
1961-09-30,0.0344592440917248
1961-10-31,-0.115846108828932
1961-11-30,-0.0822581395815032
1961-12-31,-0.015829431046526
1962-01-31,-0.0579143260223905
1962-02-28,0.108508458630052
1962-03-31,0.074827966591934
1962-04-30,-0.00854286300340973
1962-05-31,-0.0585754791130528
1962-06-30,-0.22349869241594
1962-07-31,-0.149925902722506
1962-08-31,0.0489130943891078
1962-09-30,0.328645732737242
1962-10-31,-0.297807029052082
1962-11-30,-0.124243101140789
1962-12-31,-0.14943407807636
1963-01-31,0.031075519885765
1963-02-28,-0.0181142955803208
1963-03-31,-0.0510572870630852
1963-04-30,-0.264604853713358
1963-05-31,-0.0594542793749423
1963-06-30,0.177791344797926
1963-07-31,0.077989520108592
1963-08-31,0.0290844993881328
1963-09-30,-0.280630644629334
1963-10-31,-0.102207434641957
1963-11-30,-0.0855086315031593
1963-12-31,0.124543642636717
