date,UITB
1954-01-31,0.26350220103641
1954-02-28,0.242499183023237
1954-03-31,-0.178914995561629
1954-04-30,-0.230071100937438
1954-05-31,0.34421825744486
1954-06-30,0.107636547299528
1954-07-31,-0.213451304109388
1954-08-31,0.0467096705814903
1954-09-30,-0.118886398796427
1954-10-31,-0.279186779688585
1954-11-30,0.294809290886632
1954-12-31,0.00628875200240427
1955-01-31,0.0436370250789359
1955-02-28,0.216802504031287
1955-03-31,-0.0951555109721261
1955-04-30,0.0167639187293851
1955-05-31,-0.111664896395339
1955-06-30,-0.207619122309778
1955-07-31,0.2037847325452
1955-08-31,-0.213444059477548
1955-09-30,0.421491828323621
1955-10-31,-0.202522816802947
1955-11-30,0.146171826647593
1955-12-31,-0.127937809423704
1956-01-31,-0.293450538354639
1956-02-29,0.00758760591228186
1956-03-31,0.0612090714237001
1956-04-30,0.0444785944298214
1956-05-31,0.212734073942179
1956-06-30,0.325366996140434
1956-07-31,0.36985411466234
1956-08-31,-0.00403187695739943
1956-09-30,0.0556308315688388
1956-10-31,0.398520227957048
1956-11-30,-0.117601613018369
1956-12-31,0.263908574166723
1957-01-31,-0.0669919988908603
1957-02-28,0.297374864058205
1957-03-31,0.0576834929641157
1957-04-30,0.0661567816503243
1957-05-31,0.0520920897448257
1957-06-30,0.220739648606195
1957-07-31,0.0322248759919549
1957-08-31,0.133969211342846
1957-09-30,-0.0568781523523276
1957-10-31,-0.238530591591348
1957-11-30,0.0921986656411764
1957-12-31,0.0396227166674947
1958-01-31,0.37025004183331
1958-02-28,0.199168879692892
1958-03-31,0.620787562830988
1958-04-30,0.285809777928348
1958-05-31,0.00332736555460963
1958-06-30,0.00710327344449733
1958-07-31,-0.0121305767573691
1958-08-31,0.270303910297439
1958-09-30,-0.20788157735191
1958-10-31,-0.0907285066688184
1958-11-30,0.141592164629564
1958-12-31,-0.0754139431424388
1959-01-31,0.00694046901222931
1959-02-28,-0.13864187452746
1959-03-31,-0.247976539889423
1959-04-30,-0.0830891018906373
1959-05-31,0.0623505870379859
1959-06-30,0.0559724012013981
1959-07-31,-0.0474688749952857
1959-08-31,-0.00130203002976956
1959-09-30,-0.0258006396182958
1959-10-31,0.0893301148578707
1959-11-30,-0.198220932067022
1959-12-31,-0.101492728285409
1960-01-31,-0.428377539827947
1960-02-29,-0.102429856053848
1960-03-31,-0.319149910640001
1960-04-30,0.336887393889407
1960-05-31,-0.110151809126583
1960-06-30,-0.0361670008060702
1960-07-31,-0.226385566934202
1960-08-31,0.125547872645219
1960-09-30,-0.0638554003192675
1960-10-31,0.327224268445967
1960-11-30,0.0772437856274877
1960-12-31,0.0368326430924486
1961-01-31,-0.00357829528558457
1961-02-28,-0.0369822939697167
1961-03-31,-0.117601613018369
1961-04-30,-0.177878718052054
1961-05-31,0.00985825788919088
1961-06-30,-0.117601613018369
1961-07-31,0.177009270402821
1961-08-31,0.0298402945508695
1961-09-30,0.0562194148028993
1961-10-31,-0.104165059843594
1961-11-30,-0.0504188471444921
1961-12-31,-0.00414838206118816
1962-01-31,-0.0714310813516444
1962-02-28,0.115149946752471
1962-03-31,0.0814694547143535
1962-04-30,-0.0119804966068269
1962-05-31,-0.0720922344423067
1962-06-30,-0.216857204293521
1962-07-31,-0.178561340640515
1962-08-31,0.0404358999227723
1962-09-30,0.330247659996743
1962-10-31,-0.316363345244254
1962-11-30,-0.117601613018369
1962-12-31,-0.157911272542696
1963-01-31,0.0125192036935928
1963-02-28,-0.0265914900466563
1963-03-31,-0.0595344815294208
1963-04-30,-0.28316116990553
1963-05-31,-0.0729710347041962
1963-06-30,0.16931415033159
1963-07-31,0.0493540821905831
1963-08-31,0.0105281831959606
1963-09-30,-0.309266082547343
1963-10-31,-0.140921994285802
1963-11-30,-0.114144069421168
1963-12-31,0.0858290829928718
1964-01-31,-0.0578551459316588
1964-02-29,-0.295229832156534
1964-03-31,-0.168394797851382
1964-04-30,-0.206215193022844
1964-05-31,-0.101337346255263
1964-06-30,-0.155177332402626
1964-07-31,-0.219724681162602
1964-08-31,-0.128428975307075
1964-09-30,-0.128522326420694
1964-10-31,-0.109913210516917
1964-11-30,0.0502551056583797
1964-12-31,-0.137321707968664
1965-01-31,-0.129140088946583
1965-02-28,-0.251967144766124
1965-03-31,-0.236724497694384
1965-04-30,-0.0420825012836833
1965-05-31,0.0527639264906926
1965-06-30,0.0929603571923833
1965-07-31,-0.36035543794394
1965-08-31,-0.387318788317828
1965-09-30,-0.0437794185305081
1965-10-31,-0.170572017054973
1965-11-30,-0.00369223578844402
1965-12-31,0.0221888636567282
1966-01-31,-0.265312379780131
1966-02-28,0.306242996989944
1966-03-31,-0.0482237135719921
1966-04-30,0.00455682628586268
1966-05-31,-0.183151475172499
1966-06-30,-0.266766839906377
1966-07-31,-0.103200420578999
1966-08-31,0.214672027545446
1966-09-30,-0.0805220406317907
1966-10-31,-0.148637157451882
1966-11-30,-0.29505015077791
1966-12-31,-0.264752114424883
1967-01-31,-0.487414139792494
1967-02-28,-0.029096094299365
1967-03-31,-0.372896123339102
1967-04-30,0.0237318405380367
1967-05-31,-0.29227680429045
1967-06-30,0.39075397509629
1967-07-31,0.0344466016847643
1967-08-31,0.0335501868956996
1967-09-30,0.0192225626981197
1967-10-31,-0.0757190844233545
1967-11-30,0.259131238994076
1967-12-31,0.00227421868524669
1968-01-31,-0.0926467091829073
1968-02-29,-0.0800701454302665
1968-03-31,-0.0674885598308646
1968-04-30,-0.135521315292351
1968-05-31,-0.163239476591614
1968-06-30,0.151393955511751
1968-07-31,0.0808891236447037
1968-08-31,-0.127082554760209
1968-09-30,-0.141335437797556
1968-10-31,0.128104457530107
1968-11-30,-0.130320162815666
1968-12-31,0.136739435787402
1969-01-31,-0.28050277502509
1969-02-28,-0.187231533456431
1969-03-31,0.367545197655538
1969-04-30,-0.00852027458897786
1969-05-31,-0.218721764723079
1969-06-30,0.0138118150261494
1969-07-31,-0.0160473910295121
1969-08-31,-0.249327621102
1969-09-30,-0.141394989668139
1969-10-31,-0.117428036371359
1969-11-30,-0.0128106819516554
1969-12-31,-0.176893804948486
1970-01-31,-0.125961976567841
1970-02-28,-0.155619841931468
1970-03-31,-0.0911926750905659
1970-04-30,0.000136302452193648
1970-05-31,-0.301604350081284
1970-06-30,-0.111393617815598
1970-07-31,-0.290170915093899
1970-08-31,-0.304268317261363
1970-09-30,-0.0629343542836931
1970-10-31,0.0419549551845922
1970-11-30,0.039378200092155
1970-12-31,0.0905736201322794
1971-01-31,-0.108518409621756
1971-02-28,-0.29227680429045
1971-03-31,-0.00165412295427608
1971-04-30,0.0245939814421418
1971-05-31,0.258982872420023
1971-06-30,0.149027498996069
1971-07-31,-0.139723426994531
1971-08-31,-0.234385964651066
1971-09-30,-0.100624120832895
1971-10-31,-0.101224853125548
1971-11-30,-0.101822651434371
1971-12-31,-0.102417537201439
1972-01-31,0.00448289373784094
1972-02-29,0.299478068686553
1972-03-31,-0.211657485241797
1972-04-30,0.00272404894704445
1972-05-31,-0.0112931417096176
1972-06-30,0.00156556216247866
1972-07-31,-0.0258826253454362
1972-08-31,0.000418148146800412
1972-09-30,0.170478018559153
1972-10-31,-0.149084641150838
1972-11-30,0.126791102605038
1972-12-31,-0.110451647743631
1973-01-31,0.0294055412078089
1973-02-28,0.300350316209703
1973-03-31,0.458980545717142
1973-04-30,0.141294784907348
1973-05-31,-0.0775129634782893
1973-06-30,0.14691213881628
1973-07-31,-0.708809952708488
1973-08-31,1.00434079690958
1973-09-30,-0.319096458621013
1973-10-31,0.158816462332227
1973-11-30,0.0544225273056191
1973-12-31,0.158874449860393
1974-01-31,0.378750783607549
1974-02-28,0.434518623768784
1974-03-31,0.450216872642006
1974-04-30,-0.230958276200482
1974-05-31,0.177523341842235
1974-06-30,0.164612980408463
1974-07-31,-0.179050977955374
1974-08-31,0.554628430873466
1974-09-30,0.455825996915029
1974-10-31,0.253270881654179
1974-11-30,0.401173073575732
1974-12-31,-0.0157310215419008
1975-01-31,0.139567456243598
1975-02-28,0.145332531240509
1975-03-31,-0.0202621328334999
1975-04-30,-0.0620066052223644
1975-05-31,-0.251577419635837
1975-06-30,0.350703335718126
1975-07-31,0.43641416431926
1975-08-31,-0.124138913779461
1975-09-30,0.174289562739915
1975-10-31,-0.0533709508477278
1975-11-30,0.326186771591757
1975-12-31,0.0472041709126887
1976-01-31,-0.121321735664452
1976-02-29,-0.126662280086396
1976-03-31,-0.20760161910429
1976-04-30,-0.23479360351329
1976-05-31,0.187311580546709
1976-06-30,0.103862886931128
1976-07-31,0.0473171613470761
1976-08-31,0.111729805750946
1976-09-30,0.082115508902205
1976-10-31,0.11971245802174
1976-11-30,-0.0415047486222856
1976-12-31,0.128689921117708
1977-01-31,0.179797236172171
1977-02-28,0.697808006322901
1977-03-31,0.145167236598117
1977-04-30,0.309439244915322
1977-05-31,-0.013244007722077
1977-06-30,0.110768595688162
1977-07-31,0.0814366106691108
1977-08-31,0.0521288313298659
1977-09-30,-0.0998446595766029
1977-10-31,-0.0190588953560027
1977-11-30,0.12655324230012
1977-12-31,-0.0245575802552623
