date,UITB1
1953-02-28,-0.0722293733363251
1953-03-31,0.0788741626491155
1953-04-30,0.0999910915901472
1953-05-31,-0.0787694660361023
1953-06-30,0.082058029371907
1953-07-31,-0.0530720003106671
1953-08-31,0.0493884543758335
1953-09-30,0.00351487587004309
1953-10-31,0.130145014031416
1953-11-30,-0.27075868457334
1953-12-31,0.0170405091556614
1954-01-31,0.131224984779288
1954-02-28,0.12627993194123
1954-03-31,-0.144425804060498
1954-04-30,-0.17871439854561
1954-05-31,0.229509929745301
1954-06-30,0.0566855391970704
1954-07-31,-0.154074973081048
1954-08-31,0.0761740119307937
1954-09-30,-0.0342969769252961
1954-10-31,-0.191453072075966
1954-11-30,0.210882565124744
1954-12-31,-0.043225296444372
1955-01-31,-0.0180917278624559
1955-02-28,0.129796324540392
1955-03-31,-0.0872379062001342
1955-04-30,0.0354035979207688
1955-05-31,-0.0355295117771017
1955-06-30,-0.13413882645618
1955-07-31,0.163740750597408
1955-08-31,-0.194408826434691
1955-09-30,0.299901876867511
1955-10-31,-0.181788550809346
1955-11-30,0.131714584344734
1955-12-31,-0.0488775708292773
1956-01-31,-0.155450824400314
1956-02-29,0.0362362419581416
1956-03-31,0.0108276004110574
1956-04-30,-0.0472497413066203
1956-05-31,0.03646310566398
1956-06-30,0.0741347643690699
1956-07-31,0.129751385907067
1956-08-31,-0.138256116277587
1956-09-30,-0.0788511809431598
1956-10-31,0.212881430348786
1956-11-30,-0.201388545773596
1956-12-31,0.128865748738182
1957-01-31,-0.138895905202454
1957-02-28,0.141102608493413
1957-03-31,-0.046973485040019
1957-04-30,-0.0190936057661425
1957-05-31,-0.0348820941848713
1957-06-30,0.0899360360703391
1957-07-31,-0.0322210714541895
1957-08-31,0.0687631048522748
1957-09-30,-0.0388599029061931
1957-10-31,-0.166049318067819
1957-11-30,0.0520881539357504
1957-12-31,-0.0757623472310238
1958-01-31,0.138746582545037
1958-02-28,-0.0915051214679614
1958-03-31,0.233930997266412
1958-04-30,0.023734419809676
1958-05-31,-0.0969464537634144
1958-06-30,-0.0586427678226525
1958-07-31,-0.0564857040424731
1958-08-31,0.171148091754159
1958-09-30,-0.141360454616639
1958-10-31,-0.0444865318450812
1958-11-30,0.105923195274652
1958-12-31,-0.0329588220980967
1959-01-31,0.0559543808225073
1959-02-28,-0.0346684335879648
1959-03-31,-0.103779410769726
1959-04-30,-0.0121027872001076
1959-05-31,0.0630023001507546
1959-06-30,0.0481289848594249
1959-07-31,-0.0296489912215684
1959-08-31,-0.00568375622771589
1959-09-30,0.0045777806775637
1959-10-31,0.114200651633026
1959-11-30,-0.0840249263124644
1959-12-31,0.0662250528248873
1960-01-31,-0.176867626875128
1960-02-29,0.0587321942829719
1960-03-31,-0.159488522463636
1960-04-30,0.272683434531242
1960-05-31,-0.0646243523717095
1960-06-30,0.022412314995163
1960-07-31,-0.161285122030294
1960-08-31,0.0991102474358161
1960-09-30,-0.1071945838448
1960-10-31,0.193035359304016
1960-11-30,-0.0223790479048037
1960-12-31,-0.00657912398057034
1961-01-31,0.00321858806813347
1961-02-28,-0.00443464039911473
1961-03-31,-0.0254638876157257
1961-04-30,-0.0805475303195039
1961-05-31,0.0514698124051231
1961-06-30,-0.0804852898329132
1961-07-31,0.121742450648263
1961-08-31,-0.0123609339448072
1961-09-30,0.0401777945665881
1961-10-31,-0.0602745847602479
1961-11-30,-0.0229318631364609
1961-12-31,0.0133078423791899
1962-01-31,-0.0481762749025965
1962-02-28,0.0689114563623321
1962-03-31,0.0432057060403181
1962-04-30,0.00473939185607483
1962-05-31,0.00417882676878067
1962-06-30,-0.0976401056734647
1962-07-31,-0.0691021379828673
1962-08-31,0.0385771796079982
1962-09-30,0.260501941634282
1962-10-31,-0.193506853249942
1962-11-30,-0.0115589293348249
1962-12-31,-0.0517246746713899
1963-01-31,0.0677326183186626
1963-02-28,0.0265216327391716
1963-03-31,0.0231209385454533
1963-04-30,-0.142507865961948
1963-05-31,-0.0167069755868677
1963-06-30,0.126280405162454
1963-07-31,0.0407486803037175
1963-08-31,0.0536713108716637
1963-09-30,-0.15074098012532
1963-10-31,-0.00658546779743999
1963-11-30,-0.0237507557571747
1963-12-31,0.124575287429343
1964-01-31,0.0406347106857549
1964-02-29,-0.116193639254957
1964-03-31,0.0145873677210076
1964-04-30,-0.0297551114622811
1964-05-31,0.0377493195875316
1964-06-30,0.00566258282891541
1964-07-31,-0.0455674208772444
1964-08-31,0.0100913107506847
1964-09-30,-0.00934797573137819
1964-10-31,-0.0151826005987653
1964-11-30,0.103421742083499
1964-12-31,-0.0234915416112381
1965-01-31,0.00678132555041749
1965-02-28,-0.0703922379593729
1965-03-31,-0.0608475197983278
1965-04-30,0.0341152499649234
1965-05-31,0.0782607518036768
1965-06-30,0.154276300517255
1965-07-31,-0.148669311304085
1965-08-31,-0.141630124407743
1965-09-30,0.0911026822565843
1965-10-31,-0.05542645213832
1965-11-30,0.0548081591647947
1965-12-31,0.0539033627225513
1966-01-31,-0.186679776971105
1966-02-28,0.233619867178463
1966-03-31,-0.0380891291338436
1966-04-30,0.0396368439018098
1966-05-31,-0.0487046796813313
1966-06-30,-0.112337804335055
1966-07-31,-0.0325014986382461
1966-08-31,0.203992022983175
1966-09-30,-0.0104143583116534
1966-10-31,0.0147385340375894
1966-11-30,-0.0594227810323705
1966-12-31,0.00575013681491399
1967-01-31,-0.166382005664074
1967-02-28,0.15437739431539
1967-03-31,-0.150233097765193
1967-04-30,0.112895327164182
1967-05-31,-0.205225655000212
1967-06-30,0.263664433713772
1967-07-31,-0.0309535064683901
1967-08-31,-0.0111511151300561
1967-09-30,-0.0115863347818226
1967-10-31,-0.0826628834455111
1967-11-30,0.166430965962328
1967-12-31,-0.0243485266823913
1968-01-31,-0.0399927589330641
1968-02-29,-0.0126257623340457
1968-03-31,0.00313555105731872
1968-04-30,-0.038090104620377
1968-05-31,-0.0845399350189592
1968-06-30,0.12055845869387
1968-07-31,0.0752219346203131
1968-08-31,-0.0767404528507556
1968-09-30,-0.080763253557311
1968-10-31,0.125310039536468
1968-11-30,-0.0928914472441427
1968-12-31,0.141049285928747
1969-01-31,-0.149844242389366
1969-02-28,-0.126333814270492
1969-03-31,0.268764271485822
1969-04-30,0.00139439909257644
1969-05-31,-0.139144696641565
1969-06-30,0.0638610270383078
1969-07-31,0.0592272827032156
1969-08-31,-0.112079345874183
1969-09-30,0.00773446234699215
1969-10-31,0.00163368104077866
