date,UITB
1964-01-31,0.00799119421785219
1964-02-29,-0.223179572763554
1964-03-31,-0.104099437512738
1964-04-30,-0.138817873062466
1964-05-31,-0.0292870868622836
1964-06-30,-0.0893309922531154
1964-07-31,-0.153878341013091
1964-08-31,-0.0594806755358303
1964-09-30,-0.0595740266494486
1964-10-31,-0.0425158905565395
1964-11-30,0.117652425618758
1964-12-31,-0.0730263476300205
1965-01-31,-0.0601917891753379
1965-02-28,-0.186120804616613
1965-03-31,-0.180184036410076
1965-04-30,0.0222128590549605
1965-05-31,0.117059286829337
1965-06-30,0.151051798287559
1965-07-31,-0.296060077605296
1965-08-31,-0.326125387600918
1965-09-30,0.0205159418081358
1965-10-31,-0.106276656716329
1965-11-30,0.0543992053067316
1965-12-31,0.083382264373638
1966-01-31,-0.211873878117556
1966-02-28,0.36433443808512
1966-03-31,0.00521478809058235
1966-04-30,0.0641992471919053
1966-05-31,-0.134365912942526
1966-06-30,-0.213328338243802
1966-07-31,-0.0451089794838234
1966-08-31,0.263457589775419
1966-09-30,-0.0301854985909504
1966-10-31,-0.106055514465377
1966-11-30,-0.244713608737069
1966-12-31,-0.214415572384043
1967-01-31,-0.441730537184255
1967-02-28,0.0274443669849436
1967-03-31,-0.321008601487395
1967-04-30,0.0864762210658135
1967-05-31,-0.23108340357354
1967-06-30,0.461253254678402
1967-07-31,0.0987419620234082
1967-08-31,0.0978455472343434
1967-09-30,0.0819669432258965
1967-10-31,-0.0238315625716471
1967-11-30,0.315671700278384
1967-12-31,0.0634676194021564
1968-01-31,-0.042310167142067
1968-02-29,-0.0281826235785592
1968-03-31,-0.0140500581682901
1968-04-30,-0.0898377126841116
1968-05-31,-0.120657833605109
1968-06-30,0.19707755811999
1968-07-31,0.118817827198608
1968-08-31,-0.0798479723411031
1968-09-30,-0.095651835189317
1968-10-31,0.172237080327479
1968-11-30,-0.0830855803965603
1968-12-31,0.182423038395641
1969-01-31,-0.250328970525522
1969-02-28,-0.146200870280793
1969-03-31,0.408575860831176
1969-04-30,0.0216535299105907
1969-05-31,-0.180793061169176
1969-06-30,0.047087579147452
1969-07-31,0.0141264134700564
1969-08-31,-0.21450087716983
1969-09-30,-0.125180003466374
1969-10-31,-0.0981110905478599
1969-11-30,0.0189141023587802
1969-12-31,-0.163780778368455
1970-01-31,-0.106645030744342
1970-02-28,-0.139404855729703
1970-03-31,-0.0672227898344657
1970-04-30,0.0349630463843634
1970-05-31,-0.271430545581715
1970-06-30,-0.0889747123703647
1970-07-31,-0.258446130783463
1970-08-31,-0.274094512761795
1970-09-30,-0.0343115295949916
1970-10-31,0.0829856183602302
1970-11-30,0.0804088632677929
1970-12-31,0.137808202551386
1971-01-31,-0.0550799079591819
1971-02-28,-0.23108340357354
1971-03-31,0.0641922171952349
1971-04-30,0.0935422812133869
1971-05-31,0.326380192380401
1971-06-30,0.20401698046951
1971-07-31,-0.0893868849536908
1971-08-31,-0.194906281286295
1971-09-30,-0.0456346393594535
1971-10-31,-0.0462353716521064
1971-11-30,-0.0468331699609292
1971-12-31,-0.047428055727998
1972-01-31,0.071880213698219
1972-02-29,0.373079307890399
1972-03-31,-0.141158205659685
1972-04-30,0.0701213689074225
1972-05-31,0.0545531984398933
1972-06-30,0.0689628821228567
1972-07-31,0.0384127349932077
1972-08-31,0.0678154681071784
1972-09-30,0.230120439465196
1972-10-31,-0.098748099109998
1972-11-30,0.181780584078479
1972-12-31,-0.0554621662701896
1973-01-31,0.0735381640051809
1973-02-28,0.349135878439676
1973-03-31,0.50001120889278
1973-04-30,0.173019569217784
1973-05-31,-0.0442371993569867
1973-06-30,0.180187902937583
1973-07-31,-0.695696926128457
1973-08-31,1.00814794462441
1973-09-30,-0.31218735128445
1973-10-31,0.170378509101391
1973-11-30,0.0799433923725864
1973-12-31,0.171987476440424
1974-01-31,0.393414789998447
1974-02-28,0.456937529214017
