date,UITB1
1953-02-28,-0.0935148692294435
1953-03-31,0.0920557406079995
1953-04-30,0.12224652176323
1953-05-31,-0.0767544436254635
1953-06-30,0.0970646911035925
1953-07-31,-0.0508209897230098
1953-08-31,0.0617373331385221
1953-09-30,0.0121853352106313
1953-10-31,0.1381978560313
1953-11-30,-0.312329076694368
1953-12-31,0.0149179461754964
1954-01-31,0.160483778720575
1954-02-28,0.148476287880246
1954-03-31,-0.169379431466108
1954-04-30,-0.204749484253715
1954-05-31,0.2619124155333
1954-06-30,0.0705499530137327
1954-07-31,-0.174720422772899
1954-08-31,0.0732656318144412
1954-09-30,-0.0521067254868868
1954-10-31,-0.219391800978593
1954-11-30,0.23655165471432
1954-12-31,-0.0368059322224031
1955-01-31,-0.00992947736497367
1955-02-28,0.151327860032377
1955-03-31,-0.094206520227575
1955-04-30,0.0319660700236104
1955-05-31,-0.0516885879528208
1955-06-30,-0.156886916611389
1955-07-31,0.177412903800676
1955-08-31,-0.204134865671098
1955-09-30,0.341172303700952
1955-10-31,-0.190660852695654
1955-11-30,0.142380060156932
1955-12-31,-0.0669657028302256
1956-01-31,-0.191706428327476
1956-02-29,0.0265226790073501
1956-03-31,0.00780674512539767
1956-04-30,-0.0495716243862074
1956-05-31,0.0529417757552735
1956-06-30,0.103062321976916
1956-07-31,0.15584143205873
1956-08-31,-0.154489376454034
1956-09-30,-0.0893356547255389
1956-10-31,0.234925564042415
1956-11-30,-0.222371043947462
1956-12-31,0.136262816871979
1957-01-31,-0.151942392041855
1957-02-28,0.157599623989736
1957-03-31,-0.0500348482684773
1957-04-30,-0.0241083500313075
1957-05-31,-0.0366515666146716
1957-06-30,0.104746148605843
1957-07-31,-0.0298999051698691
1957-08-31,0.0729647526636467
1957-09-30,-0.0586986466739604
1957-10-31,-0.204344263308279
1957-11-30,0.0433193194431648
1957-12-31,-0.0808419149711384
1958-01-31,0.165678331568002
1958-02-28,-0.0752868999726214
1958-03-31,0.285241636800081
1958-04-30,0.0411660955079079
1958-05-31,-0.114049489529629
1958-06-30,-0.0795404435151921
1958-07-31,-0.0680592367690463
1958-08-31,0.185974046727044
1958-09-30,-0.162381699344029
1958-10-31,-0.0544986744259575
1958-11-30,0.119902334332191
1958-12-31,-0.0310210696034756
1959-01-31,0.0603227058387757
1959-02-28,-0.0484697869340302
1959-03-31,-0.128746425467715
1959-04-30,-0.0187835675322693
1959-05-31,0.076085232418577
1959-06-30,0.0620170785799887
1959-07-31,-0.0274187028621087
1959-08-31,-0.0018400504375744
1959-09-30,0.0143501623609641
1959-10-31,0.13309992223866
1959-11-30,-0.092861012378781
1959-12-31,0.0594029224514637
1960-01-31,-0.212279440326639
1960-02-29,0.0486297595322536
1960-03-31,-0.17352539911797
1960-04-30,0.312600226556805
1960-05-31,-0.0614729427100269
1960-06-30,0.0168397883367119
1960-07-31,-0.187633267989109
1960-08-31,0.104220800082489
1960-09-30,-0.108475614157527
1960-10-31,0.228500167923992
1960-11-30,-0.0106501798930204
1960-12-31,-0.00335722158073351
1961-01-31,0.00229202975760534
1961-02-28,-0.0113073905512082
1961-03-31,-0.0400384591807628
1961-04-30,-0.0999824385715549
1961-05-31,0.0500034672978966
1961-06-30,-0.085778192443114
1961-07-31,0.142764323806516
1961-08-31,-0.00386704488422057
1961-09-30,0.0456003523690361
1961-10-31,-0.0715296777049675
1961-11-30,-0.0320757504288279
1961-12-31,0.0108997836683297
1962-01-31,-0.0505378009944131
1962-02-28,0.0850560916125609
1962-03-31,0.0580718693558896
1962-04-30,0.00838344922654163
1962-05-31,-0.00344685506498138
1962-06-30,-0.122201624901578
1962-07-31,-0.0834459560226407
1962-08-31,0.0552445498240276
1962-09-30,0.301062853247342
1962-10-31,-0.214459409187287
1962-11-30,-0.0258239818819824
1962-12-31,-0.0619822407982339
1963-01-31,0.0772951592652915
1963-02-28,0.0331861126254731
1963-03-31,0.0195058685319779
1963-04-30,-0.167728073554206
1963-05-31,-0.0183858597042991
1963-06-30,0.154097107200715
1963-07-31,0.0608894606805949
1963-08-31,0.0599334133588712
1963-09-30,-0.177042231062888
1963-10-31,-0.0175001646353315
1963-11-30,-0.0222528633444844
1963-12-31,0.148966726984877
1964-01-31,0.0496676992830471
1964-02-29,-0.134438789182856
1964-03-31,0.0070766835348515
1964-04-30,-0.036391090269029
1964-05-31,0.0407021906975697
1964-06-30,0.00430890567290365
1964-07-31,-0.054245707197397
1964-08-31,0.00820438613476013
1964-09-30,-0.00954803477165198
1964-10-31,-0.0099813839103598
1964-11-30,0.122925459059661
1964-12-31,-0.0218292627205802
1965-01-31,0.00106249462414498
1965-02-28,-0.0892323498286658
1965-03-31,-0.0738212344808413
1965-04-30,0.0451391703610724
1965-05-31,0.105059758124383
1965-06-30,0.178773514149638
1965-07-31,-0.176807984233344
1965-08-31,-0.176254723886054
1965-09-30,0.0899002782177262
1965-10-31,-0.0610603485039641
1965-11-30,0.0644671651968075
1965-12-31,0.0614685880870141
1966-01-31,-0.199311681327481
1966-02-28,0.27051933684773
1966-03-31,-0.0279800561996358
1966-04-30,0.0437637762229435
1966-05-31,-0.0646174158055473
1966-06-30,-0.136645974602832
1966-07-31,-0.0319140629942894
1966-08-31,0.243059504263853
1966-09-30,0.00404339394469694
1966-10-31,0.0163422360076909
1966-11-30,-0.0758654774342101
1966-12-31,-0.0129898749752716
1967-01-31,-0.199494425069019
1967-02-28,0.157699887443675
1967-03-31,-0.171838031265771
1967-04-30,0.116542114083869
1967-05-31,-0.220570048785273
1967-06-30,0.305228493285901
1967-07-31,-0.0186598149272525
1967-08-31,-0.00910189216555857
1967-09-30,-0.0141632522560993
1967-10-31,-0.0864701327658132
1967-11-30,0.193195428185477
1967-12-31,-0.0211369035526748
1968-01-31,-0.0487195407198365
1968-02-29,-0.0214781627797183
